"iso3c","year","EquipI","NonequipI"
"COL",1982,0.237329212021842,0.00676986897815768
"COL",1983,0.230068923422712,0.00628702157728794
"COL",1984,0.211638707926859,0.00465336007314105
"COL",1985,0.192103015050968,0.00342263094903237
"COL",1986,0.185051291253669,0.00383274374633057
"COL",1987,0.197361119475245,0.00564826252475538
"COL",1988,0.204527136066626,0.00572949993337384
"COL",1989,0.179886276952125,0.00571354204787473
"COL",1990,0.161882906357557,0.00607815464244326
"COL",1991,0.149106560814272,0.0049660811857284
"COL",1992,0.20137616656618,0.00721995843381996
"COL",1993,0.243434150435593,0.0106823545644073
"COL",1994,0.250664674790144,0.0106978182098556
"COL",1995,0.245158797151385,0.0110411588486146
"COL",1996,0.209216584175049,0.00939411982495104
"COL",1997,0.200841344067474,0.00958844393252599
"COL",1998,0.185990554989382,0.0133856850106175
"COL",1999,0.120197942108943,0.00880140989105734
"COL",2000,0.133555337989936,0.0091756280100636
"COL",2001,0.146569488457801,0.00982429254219924
"COL",2002,0.159698693506527,0.0116119544934735
"COL",2003,0.170202997386488,0.0114635856135123
"COL",2004,0.179313375233881,0.0110061777661193
"COL",2005,0.188162836376827,0.0109258416231733
"COL",2006,0.204349637149044,0.0100280198509556
"COL",2007,0.207817757439516,0.00897342556048375
"COL",2008,0.210836745108871,0.00855513689112872
"COL",2009,0.194244585908327,0.00814104809167327
"COL",2010,0.190743808490877,0.00810382850912329
"COL",2011,0.202317948958282,0.0078101200417185
"COL",2012,0.199375448365039,0.00689922463496115
"COL",2013,0.201270717923063,0.00622437507693679
"COL",2014,0.213851194344512,0.00646597565548779
"COL",2015,0.209400403373941,0.0063588886260592
"COL",2016,0.195226544995275,0.00592604800472477
"COL",2017,0.189440084810714,0.0057762431892864
"COM",1980,0.448707615676458,0.0018669313235418
"COM",1981,0.394666265856707,0.00159936014329277
"COM",1982,0.416604844521998,0.00183147447800178
"COM",1983,0.409173312341963,0.00184610265803724
"COM",1984,0.449261729927654,0.00239517807234621
"COM",1985,0.451056548382323,0.0026661966176766
"COM",1986,0.466231681760483,0.00276201223951724
"COM",1987,0.469297709657314,0.00444400034268567
"COM",1988,0.419800150961359,0.00499076803864079
"COM",1989,0.363530091240693,0.00592926975930754
"COM",1990,0.374105512299218,0.00779920870078216
"COM",1991,0.313751569498743,0.00695318850125661
"COM",1992,0.338519027303382,0.00599337569661828
"COM",1993,0.285539843292244,0.00510074970775562
"COM",1994,0.274290740959332,0.00605601004066794
"COM",1995,0.269442985884315,0.00679521711568483
"COM",1996,0.274915023818229,0.00968383318177087
"COM",1997,0.216929922089609,0.00643234491039097
"COM",1998,0.262221627469856,0.00903502753014426
"COM",1999,0.229082338875146,0.00711654812485385
"COM",2000,0.200127793713675,0.00526011128632501
"COM",2001,0.201201509356889,0.00821234664311126
"COM",2002,0.189169502582722,0.010584646417278
"COM",2003,0.144141788185327,0.00811836581467274
"COM",2004,0.164213109457797,0.0086455165422025
"COM",2005,0.147318463508164,0.00805128049183556
"COM",2006,0.162957198107091,0.0126607948929093
"COM",2007,0.155064582260201,0.015751660739799
"COM",2008,0.17055025321129,0.0127284417887102
"COM",2009,0.152161412505521,0.0167964914944793
"COM",2010,0.145355185925506,0.00716454707449351
"COM",2011,0.138310677025153,0.00758688997484652
"COM",2012,0.141973093276637,0.00607417472336296
"COM",2013,0.120820355274247,0.00522581072575293
"COM",2014,0.118525439565446,0.00562798043455443
"COM",2015,0.102197012273849,0.00463689972615055
"COM",2016,0.0947482243858972,0.00435018261410283
"COM",2017,0.111047174388456,0.00514446561154379
"CPV",1980,0.545045506720855,1.22072791451764e-05
"CPV",1981,0.550207908191382,0.000231151808618326
"CPV",1982,0.615591706448047,0.000584839551952825
"CPV",1983,0.557610326065893,0.000983244934106917
"CPV",1984,0.567816380112771,0.00129586088722871
"CPV",1985,0.561551105327162,0.00179277767283844
"CPV",1986,0.582174787442559,0.00218622955744115
"CPV",1987,0.550401747255384,0.00241857774461604
"CPV",1988,0.466143407086138,0.00224583591386195
"CPV",1989,0.483278056889012,0.00259495711098843
"CPV",1990,0.541586367790597,0.00320849020940319
"CPV",1991,0.454069720276001,0.00299294172399886
"CPV",1992,0.513972412821885,0.0036312231781152
"CPV",1993,0.498746295304091,0.00406597069590934
"CPV",1994,0.551996239977484,0.0049867540225162
"CPV",1995,0.513620827519478,0.00560703448052173
"CPV",1996,0.474749925631606,0.00544774236839389
"CPV",1997,0.474407907581975,0.00586447441802482
"CPV",1998,0.399217771915673,0.00552569108432734
"CPV",1999,0.450757703126855,0.00678811387314541
"CPV",2000,0.347352467203763,0.0055396337962371
"CPV",2001,0.375975432841463,0.00645702815853695
"CPV",2002,0.428294481705506,0.00740837829449381
"CPV",2003,0.398080878965804,0.00722388103419578
"CPV",2004,0.449584077997846,0.00854070900215409
"CPV",2005,0.414117256035912,0.00756840996408772
"CPV",2006,0.443627359329863,0.00758182867013745
"CPV",2007,0.527588451048631,0.00802937695136897
"CPV",2008,0.503612099228493,0.00800603777150731
"CPV",2009,0.429794638350563,0.00558641664943687
"CPV",2010,0.444706048790248,0.00226644020975186
"CPV",2011,0.408014684961232,0.00861868303876769
"CPV",2012,0.30737413190231,0.00757669209768973
"CPV",2013,0.262070783745323,0.00688507325467711
"CPV",2014,0.302972103712708,0.00676262828729246
"CPV",2015,0.231548679213018,0.00527358278698222
"CPV",2016,0.26081532039475,0.00611683960524969
"CPV",2017,0.25873566996188,0.00583346403812027
"CRI",1980,0.169017309960323,0.000189503039677102
"CRI",1981,0.107830372116224,0.000165934883776073
"CRI",1982,0.0872198177216415,9.21732783584719e-05
"CRI",1983,0.114000884638023,0.000139134361977458
"CRI",1984,0.117908424281893,0.000224569718107193
"CRI",1985,0.126012110276268,0.000533706723732353
"CRI",1986,0.147675456753144,0.000994844246855864
"CRI",1987,0.153809718485959,0.00116901851404085
"CRI",1988,0.139992787555534,0.00114400744446624
"CRI",1989,0.139362485400529,0.00121168659947096
"CRI",1990,0.139488586432354,0.00151233956764581
"CRI",1991,0.11997996932566,0.00136257767433996
"CRI",1992,0.143402950277525,0.00153112272247542
"CRI",1993,0.157251712588048,0.00177681741195183
"CRI",1994,0.150025781686896,0.00227913631310411
"CRI",1995,0.149116867703766,0.00210653829623395
"CRI",1996,0.140772464830766,0.00243462316923391
"CRI",1997,0.15893810349581,0.00402688150418975
"CRI",1998,0.18071541115489,0.00527530984510972
"CRI",1999,0.179144417107082,0.00486461289291797
"CRI",2000,0.170145617580637,0.00545763841936334
"CRI",2001,0.172473200488337,0.00700259851166304
"CRI",2002,0.183638181875108,0.0091029591248917
"CRI",2003,0.189756899961607,0.00562110603839304
"CRI",2004,0.181068096012127,0.00859026298787323
"CRI",2005,0.181099766782097,0.00946139321790344
"CRI",2006,0.187303351003443,0.0105688849965572
"CRI",2007,0.207814068685431,0.010553359314569
"CRI",2008,0.219704479021347,0.0125961749786533
"CRI",2009,0.169741339929222,0.0138294770707775
"CRI",2010,0.17452765491474,0.0178570350852596
"CRI",2011,0.178407515678616,0.0197625953213837
"CRI",2012,0.181905642590158,0.0153315514098423
"CRI",2013,0.16706445689611,0.0175077031038902
"CRI",2014,0.162110332020493,0.0120249659795072
"CRI",2015,0.146692058817163,0.019915574182837
"CRI",2016,0.141561201365195,0.0183969826348046
"CRI",2017,0.151998578303744,0.0203520966962558
"CYM",1980,0.409022462753989,6.57612460113334e-05
"CYM",1981,0.41756148354244,6.73714575600862e-05
"CYM",1982,0.416396813223729,6.59057762707193e-05
"CYM",1983,0.404406075613719,4.2731386281271e-05
"CYM",1984,0.43768218187434,5.04551256596987e-05
"CYM",1985,0.417251384892957,5.91811070431366e-05
"CYM",1986,0.448455415259285,6.64077407149263e-05
"CYM",1987,0.397807912442511,6.08695574886598e-05
"CYM",1988,0.478809885203301,7.4453796698571e-05
"CYM",1989,0.422538134729986,6.43692700141553e-05
"CYM",1990,0.329519700671573,5.93543284266856e-05
"CYM",1991,0.352032152996702,7.74880032978295e-05
"CYM",1992,0.411137833856162,0.000106946143838295
"CYM",1993,0.399396169425345,0.000115137574655204
"CYM",1994,0.416372300415923,0.000124035584077401
"CYM",1995,0.396976639173798,0.000239591826202043
"CYM",1996,0.405115550100686,0.00024711589931442
"CYM",1997,0.368249898641408,0.000236207358591581
"CYM",1998,0.406498029402255,0.00258927059774466
"CYM",1999,0.422701929210808,0.00263168978919227
"CYM",2000,0.393994836234439,0.00403514676556114
"CYM",2001,0.408301474571099,0.00699117542890131
"CYM",2002,0.453037474288687,0.00638559071131312
"CYM",2003,0.413270385403573,0.00877341459642685
"CYM",2004,0.438948164767662,0.00918232323233795
"CYM",2005,0.419063118329512,0.00852260267048779
"CYM",2006,0.366294988535046,0.00688918546495427
"CYM",2007,0.34440331548237,0.00799195051762971
"CYM",2008,0.35688315975993,0.0163893482400696
"CYM",2009,0.374714082752337,0.00838448924766289
"CYM",2010,0.398617357047034,0.0107319059529656
"CYM",2011,0.379846488906703,0.0113407320932969
"CYM",2012,0.411274633475676,0.0136216065243241
"CYM",2013,0.372305965393216,0.013341778606784
"CYM",2014,0.356141458554431,0.0141664934455691
"CYM",2015,0.322375377722666,0.0123516412773344
"CYM",2016,0.396918435501584,0.0146928834984157
"CYM",2017,0.398778988595392,0.0161701304046084
"CYP",1980,0.580595489882995,0.010387662117005
"CYP",1981,0.524906154013574,0.00964767198642628
"CYP",1982,0.496640682476212,0.0106961725237885
"CYP",1983,0.462131137060836,0.00904050993916398
"CYP",1984,0.497333904421481,0.0125340615785193
"CYP",1985,0.474255056481296,0.010772673518704
"CYP",1986,0.406398334250206,0.00720294474979378
"CYP",1987,0.395824919706407,0.00674777129359333
"CYP",1988,0.41973530800962,0.00864449599037983
"CYP",1989,0.441023394972743,0.0114326320272568
"CYP",1990,0.391708349465719,0.00891124653428128
"CYP",1991,0.373716271978574,0.00767158802142635
"CYP",1992,0.446564459759702,0.0113615452402978
"CYP",1993,0.381267833405641,0.00844199659435937
"CYP",1994,0.393255037904377,0.00783841509562267
"CYP",1995,0.336966435726975,0.00611760127302492
"CYP",1996,0.302247704808646,0.0058919171913535
"CYP",1997,0.295200779155795,0.00610376984420509
"CYP",1998,0.244426060479484,0.00584800152051632
"CYP",1999,0.251427704821912,0.00598016917808756
"CYP",2000,0.238478516023136,0.00652969897686434
"CYP",2001,0.223102618848089,0.00701713115191072
"CYP",2002,0.260158487027516,0.00737469597248434
"CYP",2003,0.244068155057215,0.00651102294278509
"CYP",2004,0.2995217459969,0.0111788790030999
"CYP",2005,0.307734110958679,0.011980912041321
"CYP",2006,0.343096661275149,0.0127970697248514
"CYP",2007,0.337507480187659,0.0128581588123413
"CYP",2008,0.399543620209198,0.0138401017908023
"CYP",2009,0.310632554205744,0.0157618547942558
"CYP",2010,0.340451101951778,0.0166993330482223
"CYP",2011,0.267737332911672,0.0220954080883283
"CYP",2012,0.231471558302112,0.0195951566978879
"CYP",2013,0.171622468209541,0.0280793027904588
"CYP",2014,0.149876935386989,0.0254937876130109
"CYP",2015,0.156986951291142,0.0318538107088581
"CYP",2016,0.202666505375568,0.0200892246244323
"CYP",2017,0.248712600307292,0.0261912336927084
"CZE",1980,NA,NA
"CZE",1981,NA,NA
"CZE",1982,NA,NA
"CZE",1983,NA,NA
"CZE",1984,NA,NA
"CZE",1985,NA,NA
"CZE",1986,NA,NA
"CZE",1987,NA,NA
"CZE",1988,NA,NA
"CZE",1989,NA,NA
"CZE",1990,0.207816481555576,0.00954435744442388
"CZE",1991,0.17466669578663,0.00912696821336958
"CZE",1992,0.188278734061267,0.0108474649387332
"CZE",1993,0.187046125730462,0.0173749472695375
"CZE",1994,0.201160545289875,0.0218251247101247
"CZE",1995,0.234046857733551,0.0190203972664491
"CZE",1996,0.249630924944165,0.0212906030558353
"CZE",1997,0.233602636418084,0.0202609065819159
"CZE",1998,0.230832500461269,0.022124485538731
"CZE",1999,0.227672066367455,0.021701876632545
"CZE",2000,0.234246635797302,0.0248029582026978
"CZE",2001,0.229695467765275,0.0251742312347251
"CZE",2002,0.230779248248751,0.0240565067512493
"CZE",2003,0.231199369232302,0.0244186967676975
"CZE",2004,0.242828454857858,0.0287835631421423
"CZE",2005,0.244058657747235,0.0308808492527654
"CZE",2006,0.259713427938355,0.0340810250616455
"CZE",2007,0.276050794955041,0.0358754510449589
"CZE",2008,0.279943727759381,0.0373904172406194
"CZE",2009,0.232940406779532,0.0344838192204683
"CZE",2010,0.233878399295787,0.030761395704213
"CZE",2011,0.243919368500797,0.0356407804992031
"CZE",2012,0.237504497539743,0.0395305004602568
"CZE",2013,0.219833202542164,0.0372405874578363
"CZE",2014,0.227799929175979,0.0392920008240206
"CZE",2015,0.237468798997412,0.0427318020025879
"CZE",2016,0.21523215911777,0.0432236838822302
"CZE",2017,0.211062370944158,0.0433302230558417
"DEU",1980,0.311173552107904,0.0164050818920962
"DEU",1981,0.274469271879235,0.0166511681207649
"DEU",1982,0.262512586619786,0.0188362383802136
"DEU",1983,0.276046833315789,0.0206397566842104
"DEU",1984,0.2710100580627,0.0216445159373005
"DEU",1985,0.264413557774545,0.0235381802254546
"DEU",1986,0.260288208630889,0.0248722133691109
"DEU",1987,0.255348958933992,0.0260055580660082
"DEU",1988,0.263190862511532,0.0286639064884685
"DEU",1989,0.269013656811314,0.031236128188686
"DEU",1990,0.266939020018503,0.031553232981497
"DEU",1991,0.274000979257628,0.0320392477423719
"DEU",1992,0.273325789327664,0.0312245606723359
"DEU",1993,0.260222875629154,0.0305073923708461
"DEU",1994,0.254321454304957,0.0287354006950429
"DEU",1995,0.244886738959968,0.0289425130400318
"DEU",1996,0.226818586807924,0.0283444871920755
"DEU",1997,0.217293834518327,0.0278253344816729
"DEU",1998,0.212219145597519,0.0286473514024813
"DEU",1999,0.206754295379865,0.0293895176201348
"DEU",2000,0.207973840873931,0.0304930771260691
"DEU",2001,0.191866719574383,0.0307346044256173
"DEU",2002,0.168703268594195,0.0292587174058045
"DEU",2003,0.169854682946322,0.0300339190536777
"DEU",2004,0.168473142112984,0.0310601568870157
"DEU",2005,0.167207605813954,0.0315268411860463
"DEU",2006,0.174543519143148,0.0324006638568521
"DEU",2007,0.179126704114432,0.0335532778855684
"DEU",2008,0.183043118345666,0.0356504216543338
"DEU",2009,0.153916719146905,0.0342433728530955
"DEU",2010,0.169464142666777,0.0361215303332231
"DEU",2011,0.182860995793037,0.0384502902069628
"DEU",2012,0.167994596713767,0.0363194412862333
"DEU",2013,0.165827884635101,0.0367500493648989
"DEU",2014,0.166629029245403,0.0375342237545974
"DEU",2015,0.158532779659538,0.0374758873404623
"DEU",2016,0.156329385643425,0.0380794933565745
"DEU",2017,0.158940629692756,0.0389244093072436
"DJI",1980,0.0801167216487455,0.000803125351254519
"DJI",1981,0.0715890241640614,0.000129861835938572
"DJI",1982,0.149922322295731,0.000538770704269404
"DJI",1983,0.155358427461245,0.000388911538754619
"DJI",1984,0.152824725715947,0.000437010284052923
"DJI",1985,0.136202634637372,0.000341473362627532
"DJI",1986,0.0813104871995039,0.000173219800496064
"DJI",1987,0.0952767855713802,0.000300610428619755
"DJI",1988,0.105397677662631,0.000355505337368764
"DJI",1989,0.0892288695956258,0.000299288404374153
"DJI",1990,0.0981057172592367,0.000442322740763297
"DJI",1991,0.093366463152973,0.000405240847027004
"DJI",1992,0.0786998296098958,0.000750345390104204
"DJI",1993,0.0720056897607743,0.00102046823922571
"DJI",1994,0.0857548504203799,0.00125883357962009
"DJI",1995,0.0595825014670805,0.000854626532919501
"DJI",1996,0.0594026879021501,0.000836951097849851
"DJI",1997,0.0696844785691745,0.00109006143082553
"DJI",1998,0.0729723813323877,0.00162670566761228
"DJI",1999,0.0490813459281288,0.00135389507187121
"DJI",2000,0.0564639020146434,0.00139569798535655
"DJI",2001,0.0582063328307689,0.00127034816923112
"DJI",2002,0.0837504393093555,0.00218528769064451
"DJI",2003,0.112116706924275,0.0042808900757254
"DJI",2004,0.122739797093664,0.00529799790633576
"DJI",2005,0.130416203620163,0.00647502737983665
"DJI",2006,0.192818965717366,0.012321669282634
"DJI",2007,0.24051611772462,0.0134648172753804
"DJI",2008,0.276998028403608,0.00697727459639238
"DJI",2009,0.324548502280341,0.00694538171965856
"DJI",2010,0.225030128461733,0.00486982953826747
"DJI",2011,0.267302220694501,0.007088238305499
"DJI",2012,0.273405792765869,0.00915747623413093
"DJI",2013,0.398718357351635,0.012860893648365
"DJI",2014,0.420973917064201,0.0143744449357986
"DJI",2015,0.463283059108688,0.0210354658913117
"DJI",2016,0.460841577098216,0.0178910979017842
"DJI",2017,0.487414259915657,0.0298722190843428
"DMA",1980,0.166613848715675,0.000478191284324979
"DMA",1981,0.108022548331955,0.000334478668045114
"DMA",1982,0.0976545176744856,0.000237312325514444
"DMA",1983,0.0870900691128907,0.000138929887109266
"DMA",1984,0.114179169139845,0.000148708860155105
"DMA",1985,0.0943672098463809,0.000133689153619106
"DMA",1986,0.0704570589804277,0.000194785019572295
"DMA",1987,0.0735092602892255,0.000338934710774554
"DMA",1988,0.100339483723607,0.000703047276393476
"DMA",1989,0.129858005348805,0.000529956651194782
"DMA",1990,0.120843493430747,0.000489643569253444
"DMA",1991,0.101883082748416,0.000713610251584283
"DMA",1992,0.0899838710912982,0.000634768908701795
"DMA",1993,0.0821418381460394,0.0005539068539606
"DMA",1994,0.0821917230962801,0.00056612990371989
"DMA",1995,0.0913410893837882,0.000658731616211787
"DMA",1996,0.0759321153006369,0.000905923699363115
"DMA",1997,0.100068173177273,0.000660323822726581
"DMA",1998,0.0902214485544808,0.000456729445519246
"DMA",1999,0.0837261871185326,0.00147426388146744
"DMA",2000,0.0836602199375302,0.0013823760624698
"DMA",2001,0.09455348379307,0.00169843620692997
"DMA",2002,0.0462861547130681,0.000843178286931945
"DMA",2003,0.0698281432673978,0.00111648673260219
"DMA",2004,0.155982545080959,0.00357874591904072
"DMA",2005,0.165671721350865,0.00284962364913449
"DMA",2006,0.166365964037761,0.00292609896223877
"DMA",2007,0.170626580235088,0.00300046876491226
"DMA",2008,0.190681616858154,0.00321604814184602
"DMA",2009,0.199115411167229,0.00401618983277111
"DMA",2010,0.208804591188327,0.00424589381167299
"DMA",2011,0.245679486928639,0.00457669407136134
"DMA",2012,0.183992311817131,0.00326473918286937
"DMA",2013,0.172800902093766,0.00334326590623439
"DMA",2014,0.177472887464921,0.00348352053507907
"DMA",2015,0.202344676668825,0.00475780133117495
"DMA",2016,0.233064694784937,0.00545966721506295
"DMA",2017,0.324213853564755,0.00848157143524534
"DNK",1980,0.247430601014112,0.0104649279858882
"DNK",1981,0.208531435767019,0.0113459262329805
"DNK",1982,0.222256765729391,0.0131435982706093
"DNK",1983,0.217448353096395,0.0146059099036046
"DNK",1984,0.245782992676776,0.0152764103232236
"DNK",1985,0.262257892123589,0.0165632188764114
"DNK",1986,0.279731456726603,0.0182106752733967
"DNK",1987,0.262494425965355,0.0202402660346452
"DNK",1988,0.252328269192713,0.0213504208072866
"DNK",1989,0.252889762922627,0.0237826900773727
"DNK",1990,0.236785009962359,0.0264733880376405
"DNK",1991,0.225580470355434,0.0270648736445657
"DNK",1992,0.222237957457956,0.0302153695420439
"DNK",1993,0.207443973147746,0.0314704118522535
"DNK",1994,0.213917770812244,0.0341411741877556
"DNK",1995,0.234694413038228,0.0360956269617723
"DNK",1996,0.22071423621825,0.0357928327817503
"DNK",1997,0.228735870247643,0.0397639507523571
"DNK",1998,0.219869746959297,0.0401934240407034
"DNK",1999,0.195493294571598,0.0399059364284024
"DNK",2000,0.206477313445032,0.0393297675549678
"DNK",2001,0.203448563930501,0.042091176069499
"DNK",2002,0.195087790122226,0.0431362398777743
"DNK",2003,0.196752257815375,0.0419683831846248
"DNK",2004,0.212459737621319,0.0468950623786811
"DNK",2005,0.213160597865066,0.0492425031349336
"DNK",2006,0.235547599803276,0.0476227721967242
"DNK",2007,0.236921614905038,0.0483762260949619
"DNK",2008,0.222102852151156,0.0596868678488436
"DNK",2009,0.175833875386116,0.0605929696138836
"DNK",2010,0.163931288709893,0.0638641782901072
"DNK",2011,0.177720487969572,0.0652708850304283
"DNK",2012,0.18082405339418,0.06465700560582
"DNK",2013,0.181512912723332,0.0633732772766675
"DNK",2014,0.184912823078712,0.0674720479212879
"DNK",2015,0.186587865311997,0.0682680956880028
"DNK",2016,0.191796236201404,0.0743910737985956
"DNK",2017,0.197026851795451,0.0712770792045493
"DOM",1980,0.301151364917338,0.000981182082662202
"DOM",1981,0.240315452359868,0.000972136640132285
"DOM",1982,0.19608681867094,0.000349959329059621
"DOM",1983,0.200155428580268,0.000287496419732317
"DOM",1984,0.188429777780084,0.000124047219916273
"DOM",1985,0.177836861750377,0.00079323724962255
"DOM",1986,0.172550020943471,0.00118656605652902
"DOM",1987,0.196614471655316,0.00146784134468448
"DOM",1988,0.20511169323872,0.000394228761280493
"DOM",1989,0.238327332496323,0.000553197503677057
"DOM",1990,0.205919402495773,0.000494596504227113
"DOM",1991,0.18388445428316,0.000450151716839982
"DOM",1992,0.197916352990133,0.000413602009866912
"DOM",1993,0.207401757633501,0.000713045366498738
"DOM",1994,0.219064437730587,0.000685147269413447
"DOM",1995,0.203985828874288,0.000845861125712142
"DOM",1996,0.213286413672924,0.000690297327075968
"DOM",1997,0.22584390182535,0.000698794174649491
"DOM",1998,0.28621259136785,0.00107100763214957
"DOM",1999,0.269722400096874,0.000842364903125699
"DOM",2000,0.303178423813349,0.000839030186650854
"DOM",2001,0.272898947850314,0.00160180914968642
"DOM",2002,0.28446754807457,0.00601220092542973
"DOM",2003,0.223695163712933,0.00364654828706729
"DOM",2004,0.214651895103999,0.00173807389600141
"DOM",2005,0.219918632129074,0.000130093870926324
"DOM",2006,0.235040665220358,0.000392048779641579
"DOM",2007,0.237849150197622,0.00145558580237766
"DOM",2008,0.255104704449055,0.00169400955094483
"DOM",2009,0.194940596409814,0.00133454859018607
"DOM",2010,0.216185653911356,0.00362665008864348
"DOM",2011,0.20120907868821,0.00333062231178985
"DOM",2012,0.191512031691612,0.00322124530838819
"DOM",2013,0.177343547512047,0.00301739548795267
"DOM",2014,0.192470720741767,0.00332906225823257
"DOM",2015,0.211789637146871,0.00369654685312899
"DOM",2016,0.211507282701322,0.00371109729867757
"DOM",2017,0.195686833942542,0.00348603505745837
"DZA",1980,0.499493625497995,7.7906502004483e-05
"DZA",1981,0.49027038599707,6.4453002930291e-05
"DZA",1982,0.47964722488833,7.41421116700708e-05
"DZA",1983,0.470642662226346,6.91347736542167e-05
"DZA",1984,0.464222711731953,6.36452680473777e-05
"DZA",1985,0.462341405104644,0.000108294895355719
"DZA",1986,0.448448542317268,9.56916827315028e-05
"DZA",1987,0.384916535440215,7.16835597845965e-05
"DZA",1988,0.455906159295786,0.00011494070421366
"DZA",1989,0.455464914515187,0.000142827484812676
"DZA",1990,0.40286155007906,0.000165477920940257
"DZA",1991,0.385837841721082,0.000219475278918142
"DZA",1992,0.339867092769535,0.00022657923046491
"DZA",1993,0.343087462362446,0.000249834637554232
"DZA",1994,0.345263594334084,0.000302529665916314
"DZA",1995,0.324102050088377,0.000335239911622735
"DZA",1996,0.291278545511339,0.000331993488661423
"DZA",1997,0.28429381531671,0.000341430683290055
"DZA",1998,0.323556829290184,0.000416081709815531
"DZA",1999,0.301895989862965,0.0004128081370348
"DZA",2000,0.28713943358827,0.000971090411729721
"DZA",2001,0.305964757412243,0.00128046758775733
"DZA",2002,0.319059367841968,0.00154519515803216
"DZA",2003,0.300875399660269,0.00190338033973061
"DZA",2004,0.302209544389656,0.00219712861034394
"DZA",2005,0.285161453744364,0.00245101425563633
"DZA",2006,0.272018751399799,0.00176955160020137
"DZA",2007,0.282005808386912,0.00153965561308777
"DZA",2008,0.296511377193964,0.00189415080603595
"DZA",2009,0.336418804562965,0.00194579643703465
"DZA",2010,0.309509660408215,0.00187546459178481
"DZA",2011,0.276699605715604,0.0157223912843955
"DZA",2012,0.295091470275657,0.00157941372434352
"DZA",2013,0.309185924490116,0.00192528750988387
"DZA",2014,0.320952811908446,0.00244697009155409
"DZA",2015,0.341110476674472,0.00228448832552754
"DZA",2016,0.337811160693309,0.001787912306691
"DZA",2017,0.337003724794695,0.00181700120530541
"ECU",1980,0.240999314065407,0.00695138893459288
"ECU",1981,0.230401026841124,0.007190344158876
"ECU",1982,0.234014422929379,0.00790321707062105
"ECU",1983,0.202281980421272,0.00611993757872791
"ECU",1984,0.1994503759788,0.0068963300212001
"ECU",1985,0.208676151311155,0.00781697868884462
"ECU",1986,0.223938167436723,0.00874857556327747
"ECU",1987,0.238463218602494,0.00897492939750594
"ECU",1988,0.223587691151044,0.00937932784895629
"ECU",1989,0.217678108638273,0.0100202173617265
"ECU",1990,0.192341017250815,0.0107770837491847
"ECU",1991,0.189621375577727,0.0103902354222732
"ECU",1992,0.190776222259209,0.0106364707407913
"ECU",1993,0.189981987291154,0.0111136827088455
"ECU",1994,0.192951157105462,0.0100118818945379
"ECU",1995,0.181269823653386,0.00844590434661382
"ECU",1996,0.16483909843492,0.0106331615650805
"ECU",1997,0.176989432036973,0.0118958539630272
"ECU",1998,0.195993267096985,0.0129220109030149
"ECU",1999,0.149876554625082,0.00959921937491829
"ECU",2000,0.167003191011357,0.00867366098864283
"ECU",2001,0.221159927717377,0.0107855272826226
"ECU",2002,0.248893720124556,0.0126816208754439
"ECU",2003,0.216386252709076,0.0114105252909237
"ECU",2004,0.214558868373501,0.0110020646264988
"ECU",2005,0.229190688481443,0.0110147935185571
"ECU",2006,0.229582652389255,0.0112660526107449
"ECU",2007,0.224812078996135,0.0111278560038655
"ECU",2008,0.254491747166479,0.0119265908335212
"ECU",2009,0.238928475282877,0.0113198977171235
"ECU",2010,0.246302879244122,0.0124170417558781
"ECU",2011,0.251288340238199,0.0120329107618008
"ECU",2012,0.247543615418519,0.0100877165814812
"ECU",2013,0.248719152601223,0.00963965339877739
"ECU",2014,0.24909469551898,0.00900641048102003
"ECU",2015,0.228242563181877,0.00832897181812286
"ECU",2016,0.204659030574078,0.00743570842592238
"ECU",2017,0.217656321136823,0.00792256786317671
"EGY",1980,0.0994269139965062,0.000114668003493765
"EGY",1981,0.0924258718601086,0.000102024139891382
"EGY",1982,0.102072620309561,0.000103926690439065
"EGY",1983,0.0833654889238094,9.0305076190565e-05
"EGY",1984,0.0714266338200172,0.000100832179982846
"EGY",1985,0.0690426173576388,0.00010303964236115
"EGY",1986,0.0677700055694874,0.000113694430512585
"EGY",1987,0.0689668216984228,0.000144354301577217
"EGY",1988,0.0810549253865511,0.000202060613448908
"EGY",1989,0.0850769376352161,0.000229490364783859
"EGY",1990,0.0783583555063231,0.000245210493676953
"EGY",1991,0.0748886734353243,0.000274161564675683
"EGY",1992,0.0733720231675067,0.000310046832493333
"EGY",1993,0.0822269657214552,0.000364739278544783
"EGY",1994,0.0918619986893739,0.000420550310626139
"EGY",1995,0.0922696928587468,0.000403363141253236
"EGY",1996,0.0971556476097655,0.000474450390234543
"EGY",1997,0.105097607329472,0.000550925670528285
"EGY",1998,0.124949845394194,0.00073809660580558
"EGY",1999,0.127358045243105,0.000696528756895259
"EGY",2000,0.13552376754938,0.000928952450619974
"EGY",2001,0.127740538216249,0.00101351178375113
"EGY",2002,0.133942301875568,0.0012096801244324
"EGY",2003,0.123516913616306,0.00146523438369437
"EGY",2004,0.124844671468619,0.00175785853138141
"EGY",2005,0.129105557256398,0.00338251474360222
"EGY",2006,0.135777049555112,0.00224272044488847
"EGY",2007,0.146599666983066,0.0023274400169345
"EGY",2008,0.143490792601508,0.00387132039849223
"EGY",2009,0.123328449579563,0.00351068142043744
"EGY",2010,0.114156036065211,0.00506811693478862
"EGY",2011,0.0956960982631529,0.0051831317368471
"EGY",2012,0.0975225677251785,0.00485568927482149
