"iso3c","year","BankAcc","BankBranches","StockOutTop10","PrivateCredit","MarketCap","NIM","MarketTurn","ZScore","StockVol"
"MUS",2003,NA,NA,NA,61.0246,27.2382,4.27704,6.47973,22.8546,8.84022
"MUS",2004,NA,"18.1407",14.9392,67.1075,30.7379,3.39049,5.64237,21.239,8.53281
"MUS",2005,NA,"18.2792",7.41953,70.066,33.2093,3.08053,6.48763,19.2251,6.35602
"MUS",2006,NA,"18.6452",2.97449,66.37,50.2939,3.11609,4.43754,18.1708,7.74364
"MUS",2007,NA,"18.9531",8.68427,65.6205,78.7354,3.51594,6.41697,11.9228,28.5525
"MUS",2008,NA,"19.5548",12.3175,74.2072,68.9459,3.41343,5.06217,15.8513,22.8755
"MUS",2009,NA,"21.0993",9.4021,80.1645,58.9161,2.90756,6.32646,13.3581,23.2037
"MUS",2010,NA,"21.3114",15.2641,80.1045,72.485,3.26649,5.03368,16.431,15.8646
"MUS",2011,NA,"21.6119",14.2651,84.7139,70.5998,3.05708,6.27192,16.5954,8.24588
"MUS",2012,NA,"21.9107",16.57,91.7355,63.1538,3.33989,4.01453,16.4619,7.54791
"MUS",2013,NA,"22.2379",NA,99.8336,65.8859,3.34617,4.01991,16.1871,4.66058
"MUS",2014,NA,"22.4703",NA,101.23,70.1562,2.83992,5.15819,15.0031,4.42806
"MUS",2015,"2019.34","21.7166",NA,100.435,64.8852,2.45516,6.07377,16.1448,4.02163
"MUS",2016,"1964.32","20.3989",NA,97.5699,60.7504,2.5465,4.30032,15.2735,4.6482
"MUS",2017,"2020","18.6032",NA,98.2042,66.99,2.62691,5.06151,15.922,4.69985
"MEX",1980,NA,NA,NA,14.7801,0.624102,NA,251.479,NA,NA
"MEX",1981,NA,NA,NA,14.9175,0.437968,NA,361.661,NA,NA
"MEX",1982,NA,NA,NA,12.4489,0.503015,NA,84.2225,NA,NA
"MEX",1983,NA,NA,NA,9.88223,1.15018,NA,52.1099,NA,NA
"MEX",1984,NA,NA,NA,9.72298,1.60486,NA,62.0609,NA,NA
"MEX",1985,NA,NA,NA,9.68869,1.60557,NA,97.0712,NA,NA
"MEX",1986,NA,NA,NA,9.47063,2.39786,NA,124.211,NA,NA
"MEX",1987,NA,NA,NA,7.71048,3.38549,NA,208.607,NA,NA
"MEX",1988,NA,NA,NA,8.72514,5.93195,NA,71.215,NA,NA
"MEX",1989,NA,NA,NA,11.0837,9.10126,NA,67.2322,NA,NA
"MEX",1990,NA,NA,NA,13.6556,12.309,NA,57.6459,NA,NA
"MEX",1991,NA,NA,NA,16.0741,21.8738,NA,46.2048,NA,NA
"MEX",1992,NA,NA,NA,21.3248,32.9538,NA,36.8964,NA,NA
"MEX",1993,NA,NA,NA,22.9652,33.8469,NA,36.9331,NA,NA
"MEX",1994,NA,NA,NA,26.5523,30.1597,NA,35.9127,NA,NA
"MEX",1995,NA,NA,NA,25.5655,23.2671,NA,40.8121,NA,34.0887
"MEX",1996,NA,NA,NA,16.8311,22.5353,5.46068,46.5617,10.5822,29.3887
"MEX",1997,NA,NA,NA,16.0914,25.9458,4.68997,39.8233,15.2939,20.589
"MEX",1998,NA,NA,36.7877,17.4308,22.1373,6.47272,23.9892,16.166,30.1163
"MEX",1999,NA,NA,38.1347,15.4885,20.1387,8.8479,28.8972,18.0185,36.7913
"MEX",2000,NA,NA,31.2,13.6939,20.0396,8.01158,31.5098,17.547,33.0505
"MEX",2001,NA,NA,21.9,12.5153,16.7458,7.21892,41.8955,17.6794,30.9816
"MEX",2002,NA,NA,30.6716,12.0829,14.6996,6.20478,22.4118,18.7908,23.3588
"MEX",2003,NA,NA,23.6619,12.9228,14.7202,5.71872,21.4999,20.5398,20.4232
"MEX",2004,NA,"10.867",31.3308,12.3564,18.3539,6.77209,30.8079,19.6131,15.423
"MEX",2005,NA,"10.9218",29.5203,12.8017,23.6154,8.19896,26.2942,24.4687,15.6227
"MEX",2006,NA,"11.2566",30.8284,14.3479,29.9004,8.07642,28.0618,27.6291,19.2655
"MEX",2007,NA,"12.3625",40.7373,16.4066,35.2479,8.20681,31.7799,27.603,22.0098
"MEX",2008,NA,"13.2194",27.3716,16.7131,28.2836,6.33131,27.0304,18.6135,24.9768
"MEX",2009,NA,"13.7967",26.2423,17.5944,30.0954,5.49669,28.6322,21.4517,35.3646
"MEX",2010,NA,"14.1929",39.3815,17.3765,39.2401,5.57999,26.7707,21.3721,24.544
"MEX",2011,NA,"14.1989",37.8618,17.9329,36.7191,5.04981,23.0213,20.3286,15.5498
"MEX",2012,NA,"15.0486",45.0949,18.9075,37.7439,5.91168,26.4012,20.8769,17.9684
"MEX",2013,NA,"14.9749",44.8241,20.7207,41.8375,5.89482,30.7002,21.2776,13.8559
"MEX",2014,NA,"14.8594",54.8987,21.2654,37.46,5.70845,26.0005,20.0643,14.7221
"MEX",2015,NA,"14.101",48.1398,22.1445,34.2105,3.89671,25.884,20.2536,13.3516
"MEX",2016,NA,"14.1545",46.7813,23.8439,32.0294,4.67247,32.4126,19.2893,13.7339
"MEX",2017,NA,"14.125",42,25.5883,33.0724,7.06639,28.4779,20.1758,12.9376
"FSM",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",1995,NA,NA,NA,29.5603,NA,NA,NA,NA,NA
"FSM",1996,NA,NA,NA,28.7187,NA,6.18557,NA,28.3013,NA
"FSM",1997,NA,NA,NA,28.5763,NA,6.97674,NA,28.8611,NA
"FSM",1998,NA,NA,NA,29.9269,NA,6.97674,NA,31.78,NA
"FSM",1999,NA,NA,NA,31.0085,NA,8.98876,NA,29.442,NA
"FSM",2000,NA,NA,NA,30.7043,NA,8.98876,NA,33.8775,NA
"FSM",2001,NA,NA,NA,29.2603,NA,8.42105,NA,31.2837,NA
"FSM",2002,NA,NA,NA,24.7749,NA,4.6875,NA,19.3502,NA
"FSM",2003,NA,NA,NA,18.4942,NA,3.97351,NA,20.0496,NA
"FSM",2004,NA,"12.3339",NA,17.3138,NA,4.13793,NA,22.7768,NA
"FSM",2005,NA,"12.3172",NA,18.5466,NA,4.22535,NA,22.2781,NA
"FSM",2006,NA,"12.3297",NA,20.274,NA,5.7971,NA,26.635,NA
"FSM",2007,NA,"12.3644",NA,20.6985,NA,5.92593,NA,28.8042,NA
"FSM",2008,NA,"12.3968",NA,20.7293,NA,5.7971,NA,27.5018,NA
"FSM",2009,NA,"15.4871",NA,20.0562,NA,6.10687,NA,29.3572,NA
"FSM",2010,NA,"15.3998",NA,20.4323,NA,8.13008,NA,28.4657,NA
"FSM",2011,NA,"15.172",NA,19.8714,NA,8.40336,NA,31.0947,NA
"FSM",2012,NA,"14.8783",NA,19.1257,NA,8.26446,NA,28.2092,NA
"FSM",2013,NA,"14.5465",NA,19.9398,NA,7.75194,NA,23.5713,NA
"FSM",2014,NA,"14.2215",NA,20.5262,NA,7.57576,NA,22.424,NA
"FSM",2015,NA,"13.9284",NA,22.3037,NA,5.4193,NA,23.0199,NA
"FSM",2016,NA,"13.6564",NA,22.8954,NA,4.69535,NA,21.7924,NA
"FSM",2017,NA,"13.4144",NA,NA,NA,4.4631,NA,23.4091,NA
"MDA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1991,NA,NA,NA,4.45103,NA,NA,NA,NA,NA
"MDA",1992,NA,NA,NA,4.79805,NA,NA,NA,NA,NA
"MDA",1993,NA,NA,NA,3.29142,NA,NA,NA,NA,NA
"MDA",1994,NA,NA,NA,3.22426,NA,NA,NA,NA,NA
"MDA",1995,NA,NA,NA,4.4516,NA,NA,NA,NA,NA
"MDA",1996,NA,NA,NA,6.71763,2.64072,13.8213,5.56254,7.84819,NA
"MDA",1997,NA,NA,NA,6.90279,3.10435,10.9663,64.273,9.42028,NA
"MDA",1998,NA,NA,NA,9.54853,3.31007,7.59536,149.792,7.28259,NA
"MDA",1999,NA,NA,NA,11.2321,2.69648,12.5087,111.784,10.2625,NA
"MDA",2000,NA,NA,NA,10.9575,NA,11.8415,NA,9.69794,NA
"MDA",2001,NA,NA,NA,12.576,NA,10.5909,NA,10.4856,NA
"MDA",2002,NA,NA,NA,14.6747,NA,7.74589,NA,8.07756,NA
"MDA",2003,NA,NA,NA,17.1557,NA,8.93964,NA,7.49802,NA
"MDA",2004,"784.107","29.8093",NA,19.2163,NA,10.3557,NA,7.88406,NA
"MDA",2005,"842.802","32.2238",NA,20.7563,NA,5.73246,NA,6.49167,NA
"MDA",2006,"900.398","33.3351",NA,23.6601,NA,6.2013,NA,7.1637,NA
"MDA",2007,"1012.79","35.8889",NA,29.4587,NA,7.46698,NA,7.81097,NA
"MDA",2008,"1094.51","39.8446",NA,34.4748,NA,6.99351,NA,7.89277,NA
"MDA",2009,"1132.22","39.1126",NA,36.3223,NA,4.72205,NA,6.64954,NA
"MDA",2010,"1206.16","39.5126",NA,32.2212,NA,6.28039,NA,7.05201,NA
"MDA",2011,"1161.79","42.3599",NA,31.7192,NA,6.56539,NA,7.59413,NA
"MDA",2012,"1228.08","42.7277",NA,34.6408,NA,5.10351,NA,6.37824,NA
"MDA",2013,"1332.94","43.3964",NA,36.4897,NA,3.86571,NA,5.86517,NA
"MDA",2014,"1237.97","45.141",NA,34.9293,NA,3.61958,NA,4.92296,NA
"MDA",2015,"746.494","27.5445",NA,31.8073,NA,3.42154,NA,6.30847,NA
"MDA",2016,"834.672","27.224",NA,27.6011,NA,7.39743,NA,6.90424,NA
"MDA",2017,"901.331","26.9181",NA,20.3333,NA,5.77687,NA,6.84908,NA
"MCO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",1996,NA,NA,NA,NA,NA,0.831369,NA,10.5333,NA
"MCO",1997,NA,NA,NA,NA,NA,0.828156,NA,10.2686,NA
"MCO",1998,NA,NA,NA,NA,NA,0.852076,NA,8.16882,NA
"MCO",1999,NA,NA,NA,NA,NA,0.674585,NA,9.55095,NA
"MCO",2000,NA,NA,NA,NA,NA,0.779281,NA,12.369,NA
"MCO",2001,NA,NA,NA,NA,NA,0.67115,NA,6.51464,NA
"MCO",2002,NA,NA,NA,NA,NA,0.607829,NA,17.0994,NA
"MCO",2003,NA,NA,NA,NA,NA,1.17445,NA,21.9274,NA
"MCO",2004,NA,NA,NA,NA,NA,0.616915,NA,17.9438,NA
"MCO",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNG",1991,NA,NA,NA,11.1709,NA,NA,NA,NA,NA
"MNG",1992,NA,NA,NA,9.21906,NA,NA,NA,NA,NA
"MNG",1993,NA,NA,NA,4.85243,NA,NA,NA,NA,NA
"MNG",1994,NA,NA,NA,5.99578,NA,NA,NA,NA,NA
"MNG",1995,NA,NA,NA,5.06708,1.56576,NA,8.7961,NA,NA
"MNG",1996,NA,NA,NA,6.67989,1.84143,NA,32.2835,NA,NA
"MNG",1997,NA,NA,NA,5.16511,3.10575,NA,40.8978,NA,NA
"MNG",1998,NA,NA,NA,5.61459,4.16574,NA,27.305,NA,NA
"MNG",1999,NA,NA,NA,6.22324,3.15681,NA,9.59844,19.5766,NA
"MNG",2000,NA,NA,NA,5.85035,3.09896,8.42463,22.7067,26.6824,51.5101
"MNG",2001,NA,NA,NA,7.03083,2.99818,8.77778,4.20866,19.8492,49.1865
"MNG",2002,NA,NA,NA,10.1911,2.454,6.82106,3.50145,19.8975,83.5051
"MNG",2003,NA,NA,NA,15.8684,2.3174,7.02297,2.16395,19.0701,121.478
"MNG",2004,"300.037","40.0118",NA,19.3659,1.70457,7.11501,2.29708,17.4156,127.625
"MNG",2005,"349.547","41.659",NA,21.4119,1.42537,6.17877,6.01075,28.3734,141.604
"MNG",2006,"345.791","46.1066",NA,21.7984,2.33949,4.99369,13.3828,26.2512,90.4
"MNG",2007,"623.047","53.0522",NA,25.7474,8.1932,4.1497,15.3086,20.7389,49.7953
"MNG",2008,"679.885","57.192",NA,26.5246,9.88654,3.54593,9.34729,22.2014,55.9245
"MNG",2009,"715.793","54.2533",NA,31.341,8.44081,3.30571,4.15333,19.9529,19.7866
"MNG",2010,"847.101","54.5604",NA,31.3085,10.9217,3.11753,6.24032,18.5351,22.516
"MNG",2011,"935.593","65.6189",NA,34.1099,13.2584,3.22658,3.31889,18.6105,32.3516
"MNG",2012,"1051.93","68.1619",NA,39.8714,11.6639,3.13529,2.85201,18.1627,25.5891
"MNG",2013,"1205.54","70.6623",NA,48.5213,NA,3.90708,NA,17.3973,17.2798
"MNG",2014,"1295.29","71.2123",NA,55.083,NA,3.95509,NA,18.2256,17.9233
"MNG",2015,"1336.49","70.0542",NA,54.6246,NA,4.13422,NA,20.2628,16.4624
"MNG",2016,"1333.64","69.6996",NA,52.8172,NA,2.45484,NA,19.4763,15.7414
"MNG",2017,NA,"69.6349",NA,49.0532,NA,3.90912,NA,19.0686,17.1581
"MNE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1997,NA,NA,NA,NA,NA,0.530854,NA,5.0635,NA
"MNE",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNE",2002,NA,NA,NA,7.95323,NA,NA,NA,5.87955,NA
"MNE",2003,NA,NA,NA,9.22273,NA,15.45,NA,13.3664,NA
"MNE",2004,NA,"21.095",NA,14.6162,NA,8.13161,NA,10.3809,26.3868
"MNE",2005,NA,"25.086",NA,15.6474,NA,5.68034,NA,7.46509,31.0808
"MNE",2006,NA,"27.2447",NA,25.3934,52.0941,4.13547,20.517,5.54606,27.4933
"MNE",2007,NA,"34.6489",NA,53.2797,75.1483,3.80213,13.6002,3.92478,25.2442
"MNE",2008,NA,"41.7715",NA,78.4073,74.6532,3.34018,2.45381,3.89197,33.7597
"MNE",2009,NA,"43.5814",NA,83.215,84.3593,4.31477,9.34072,5.59208,42.3758
"MNE",2010,NA,"39.7827",NA,69.5347,77.5046,4.22569,1.38401,3.02324,28.1871
"MNE",2011,NA,"40.2768",NA,60.1143,76.7716,4.78332,2.1983,5.40017,15.6787
"MNE",2012,NA,"40.5643",NA,56.3456,86.6456,4.7932,1.22846,4.71355,20.3153
"MNE",2013,NA,"42.4213",NA,52.7331,NA,4.80317,NA,6.8184,15.2446
"MNE",2014,NA,"41.8949",NA,51.246,NA,4.39065,NA,7.64234,12.5089
"MNE",2015,NA,"42.971",NA,49.44,NA,4.3379,NA,6.5187,12.351
"MNE",2016,NA,"44.2355",NA,46.9697,NA,4.3142,NA,6.58814,NA
"MNE",2017,NA,"43.5555",NA,46.7854,NA,4.2824,NA,6.74399,NA
"MAR",1980,NA,NA,NA,12.011,NA,NA,NA,NA,NA
"MAR",1981,NA,NA,NA,13.157,NA,NA,NA,NA,NA
"MAR",1982,NA,NA,NA,13.6996,NA,NA,NA,NA,NA
"MAR",1983,NA,NA,NA,14.822,NA,NA,NA,NA,NA
"MAR",1984,NA,NA,NA,15.3381,NA,NA,NA,NA,NA
"MAR",1985,NA,NA,NA,14.599,NA,NA,NA,NA,NA
"MAR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR",1989,NA,NA,NA,NA,NA,NA,3.05736,NA,NA
"MAR",1990,NA,NA,NA,13.3353,2.77395,NA,7.75009,NA,NA
"MAR",1991,NA,NA,NA,14.813,3.96245,NA,3.9872,NA,NA
"MAR",1992,NA,NA,NA,18.5055,5.48706,NA,3.98141,NA,NA
"MAR",1993,NA,NA,NA,20.5376,7.39434,NA,22.3475,NA,NA
"MAR",1994,NA,NA,NA,20.4568,10.402,NA,22.225,NA,NA
"MAR",1995,NA,NA,NA,23.317,14.6438,NA,44.5536,NA,5.2321
"MAR",1996,NA,NA,NA,23.1707,17.717,8.14076,5.89199,38.9793,4.32205
"MAR",1997,NA,NA,NA,32.2271,26.8813,6.60556,10.467,37.4563,6.55142
"MAR",1998,NA,NA,NA,39.8723,34.7954,6.30572,9.98154,38.142,7.27539
"MAR",1999,NA,NA,NA,42.8333,36.4218,5.04376,17.4795,42.2656,7.9068
"MAR",2000,NA,NA,NA,46.4707,31.8708,5.08645,9.26953,42.0373,8.62817
"MAR",2001,NA,NA,NA,45.2982,25.4196,3.9536,10.1523,40.392,13.3221
"MAR",2002,NA,NA,NA,45.6006,22.2474,4.33788,6.52902,38.005,12.9642
"MAR",2003,NA,NA,NA,44.81,23.0821,4.40743,6.03108,35.6006,10.2541
"MAR",2004,NA,"9.88312",NA,45.5535,34.5344,3.86427,8.52835,35.4003,9.79169
"MAR",2005,NA,"10.5943",NA,47.8604,43.8751,3.74622,15.8774,31.8742,12.0488
"MAR",2006,NA,"11.4692",NA,50.6814,58.5295,4.23086,35.1458,37.4376,15.9772
"MAR",2007,NA,"12.605",NA,57.8913,85.1982,3.61955,40.9982,34.55,18.9152
"MAR",2008,NA,"14.1195",NA,65.9609,82.5411,3.3834,29.8908,34.8645,15.5077
"MAR",2009,NA,"19.5161",27.0399,72.9025,69.5314,3.31879,46.538,37.2977,17.758
"MAR",2010,NA,"20.7387",25.9125,70.2878,74.0647,3.3256,8.83291,40.3126,13.5238
"MAR",2011,NA,"21.7494",25.1401,67.2679,65.3387,2.87737,6.17887,37.6165,11.8996
"MAR",2012,NA,"22.7769",28.1328,69.642,55.3001,2.89935,6.42787,40.562,11.8461
"MAR",2013,NA,"23.4972",28.4454,67.9794,50.5197,2.87943,5.99755,40.9405,10.4846
"MAR",2014,NA,"23.9505",37.2481,66.9239,48.2501,3.04564,5.72326,42.522,8.60036
"MAR",2015,NA,"24.4589",37.4224,63.8794,45.1823,2.23596,6.38516,42.4224,8.01577
"MAR",2016,NA,"24.6652",26.5365,63.3307,50.1903,2.50075,6.12631,44.3619,8.68424
"MAR",2017,NA,"24.5477",41.1517,61.7544,56.7592,3.82392,6.7889,43.9962,11.385
"MOZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1988,NA,NA,NA,385.885,NA,NA,NA,NA,NA
"MOZ",1989,NA,NA,NA,2.31489,NA,NA,NA,NA,NA
"MOZ",1990,NA,NA,NA,2.13644,NA,NA,NA,NA,NA
"MOZ",1991,NA,NA,NA,7.4362,NA,NA,NA,NA,NA
"MOZ",1992,NA,NA,NA,12.649,NA,NA,NA,NA,NA
"MOZ",1993,NA,NA,NA,9.88406,NA,NA,NA,NA,NA
"MOZ",1994,NA,NA,NA,8.45229,NA,NA,NA,NA,NA
"MOZ",1995,NA,NA,NA,8.5886,NA,NA,NA,NA,NA
"MOZ",1996,NA,NA,NA,7.42233,NA,13.6065,NA,3.91919,NA
"MOZ",1997,NA,NA,NA,9.01388,NA,7.13383,NA,4.53054,NA
"MOZ",1998,NA,NA,NA,10.3571,NA,7.71522,NA,4.39556,NA
"MOZ",1999,NA,NA,NA,11.4536,NA,8.61548,NA,3.60536,NA
"MOZ",2000,NA,NA,NA,13.344,NA,5.91998,NA,3.74783,NA
"MOZ",2001,NA,NA,NA,11.4097,NA,4.22542,NA,8.52241,NA
"MOZ",2002,NA,NA,NA,9.93779,NA,9.96019,NA,3.94258,NA
"MOZ",2003,NA,NA,NA,9.64894,NA,7.05625,NA,3.09744,NA
"MOZ",2004,NA,"1.83425",NA,8.12981,NA,7.99671,NA,5.1305,NA
"MOZ",2005,NA,"2.06136",NA,8.56993,NA,5.59271,NA,3.03964,NA
"MOZ",2006,NA,"2.09667",NA,10.0021,NA,7.97371,NA,3.0936,NA
"MOZ",2007,NA,"2.43363",NA,10.6086,NA,11.484,NA,3.82739,NA
"MOZ",2008,NA,"2.57586",NA,12.7718,NA,8.11056,NA,3.55695,NA
"MOZ",2009,NA,"2.94867",NA,18.1772,NA,6.97639,NA,3.40933,NA
"MOZ",2010,NA,"3.38304",NA,21.5967,NA,6.9684,NA,3.55588,NA
"MOZ",2011,NA,"3.61756",NA,22.4472,NA,8.41878,NA,4.09777,NA
"MOZ",2012,NA,"3.84822",NA,22.2613,NA,7.8859,NA,4.67549,NA
"MOZ",2013,NA,"3.86515",NA,24.8324,NA,6.14854,NA,4.3601,NA
"MOZ",2014,NA,"4.11037",NA,28.5001,NA,5.84204,NA,4.51742,NA
"MOZ",2015,NA,"4.27146",NA,31.6485,NA,4.75675,NA,4.40974,NA
"MOZ",2016,NA,"4.34606",NA,32.1246,NA,6.23645,NA,4.41798,NA
"MOZ",2017,NA,"4.28651",NA,27.3132,NA,11.7383,NA,6.07641,NA
"MMR",1980,NA,NA,NA,5.38702,NA,NA,NA,NA,NA
"MMR",1981,NA,NA,NA,5.42905,NA,NA,NA,NA,NA
"MMR",1982,NA,NA,NA,5.35871,NA,NA,NA,NA,NA
"MMR",1983,NA,NA,NA,5.18787,NA,NA,NA,NA,NA
"MMR",1984,NA,NA,NA,4.70083,NA,NA,NA,NA,NA
"MMR",1985,NA,NA,NA,4.62305,NA,NA,NA,NA,NA
"MMR",1986,NA,NA,NA,4.76816,NA,NA,NA,NA,NA
"MMR",1987,NA,NA,NA,4.56438,NA,NA,NA,NA,NA
"MMR",1988,NA,NA,NA,3.93505,NA,NA,NA,NA,NA
"MMR",1989,NA,NA,NA,2.55625,NA,NA,NA,NA,NA
"MMR",1990,NA,NA,NA,3.27886,NA,NA,NA,NA,NA
"MMR",1991,NA,NA,NA,5.23795,NA,NA,NA,NA,NA
"MMR",1992,NA,NA,NA,6.38193,NA,NA,NA,NA,NA
"MMR",1993,NA,NA,NA,6.17282,NA,NA,NA,NA,NA
"MMR",1994,NA,NA,NA,5.41892,NA,NA,NA,NA,NA
"MMR",1995,NA,NA,NA,6.34798,NA,NA,NA,NA,NA
"MMR",1996,NA,NA,NA,7.44012,NA,6.18738,NA,9.53461,NA
