"iso3c","year","Top10share","Top1share"
"SWE",1981,0.21969999,0.0502
"SWE",1982,0.2261,0.055500001
"SWE",1983,0.2282,0.0572
"SWE",1984,0.23549999,0.063299999
"SWE",1985,0.23450001,0.062199999
"SWE",1986,0.2325,0.0603
"SWE",1987,0.2331,0.0612
"SWE",1988,0.2362,0.064499997
"SWE",1989,0.2318,0.0616
"SWE",1990,0.2238,0.054099999
"SWE",1991,0.23289999,0.057100002
"SWE",1992,0.2326,0.056600001
"SWE",1993,0.2402,0.061900001
"SWE",1994,0.25979999,0.074699998
"SWE",1995,0.26449999,0.078299999
"SWE",1996,0.2608,0.073200002
"SWE",1997,0.26539999,0.076200001
"SWE",1998,0.26190001,0.074500002
"SWE",1999,0.26350001,0.075800002
"SWE",2000,0.26050001,0.065099999
"SWE",2001,0.25529999,0.061500002
"SWE",2002,0.2563,0.062199999
"SWE",2003,0.26269999,0.067199998
"SWE",2004,0.26440001,0.069899999
"SWE",2005,0.26890001,0.076099999
"SWE",2006,0.2782,0.0832
"SWE",2007,0.27489999,0.0823
"SWE",2008,0.26789999,0.078599997
"SWE",2009,0.25940001,0.069300003
"SWE",2010,0.2705,0.077200003
"SWE",2011,0.26609999,0.073700003
"SWE",2012,0.26449999,0.073399998
"SWE",2013,0.2651,0.074000001
"SWE",2014,0.2807,0.087899998
"SWE",2015,0.28130001,0.0858
"SWE",2016,0.27669999,0.082500003
"SWE",2017,NA,NA
"SWZ",1960,NA,NA
"SWZ",1961,NA,NA
"SWZ",1962,NA,NA
"SWZ",1963,NA,NA
"SWZ",1964,NA,NA
"SWZ",1965,NA,NA
"SWZ",1966,NA,NA
"SWZ",1967,NA,NA
"SWZ",1968,NA,NA
"SWZ",1969,NA,NA
"SWZ",1970,NA,NA
"SWZ",1971,NA,NA
"SWZ",1972,NA,NA
"SWZ",1973,NA,NA
"SWZ",1974,NA,NA
"SWZ",1975,NA,NA
"SWZ",1976,NA,NA
"SWZ",1977,NA,NA
"SWZ",1978,NA,NA
"SWZ",1979,NA,NA
"SWZ",1980,NA,NA
"SWZ",1981,NA,NA
"SWZ",1982,NA,NA
"SWZ",1983,NA,NA
"SWZ",1984,NA,NA
"SWZ",1985,NA,NA
"SWZ",1986,NA,NA
"SWZ",1987,NA,NA
"SWZ",1988,NA,NA
"SWZ",1989,NA,NA
"SWZ",1990,0.6749524404,0.3152586934
"SWZ",1991,0.6749524404,0.3152586934
"SWZ",1992,0.6749524404,0.3152586934
"SWZ",1993,0.6749524404,0.3152586934
"SWZ",1994,0.6749524404,0.3152586934
"SWZ",1995,0.665388288,0.298711855
"SWZ",1996,0.6558241184,0.2821650348
"SWZ",1997,0.6462599627,0.2656181987
"SWZ",1998,0.636695792,0.2490713699
"SWZ",1999,0.6271316228,0.2325245389
"SWZ",2000,0.6175674575,0.215977697
"SWZ",2001,0.6122001616,0.212204706
"SWZ",2002,0.6068328468,0.2084317056
"SWZ",2003,0.6014655443,0.2046586989
"SWZ",2004,0.5960982359,0.2008856973
"SWZ",2005,0.5907309287,0.1971126952
"SWZ",2006,0.5853636171,0.1933396904
"SWZ",2007,0.5799963145,0.1895666855
"SWZ",2008,0.5746289966,0.1857936819
"SWZ",2009,0.5692616889,0.1820206774
"SWZ",2010,0.5692616889,0.1820206774
"SWZ",2011,0.5692616889,0.1820206774
"SWZ",2012,0.5692616889,0.1820206774
"SWZ",2013,0.5692616889,0.1820206774
"SWZ",2014,0.5692616889,0.1820206774
"SWZ",2015,0.5692616889,0.1820206774
"SWZ",2016,0.5692616889,0.1820206774
"SWZ",2017,0.5692616889,0.1820206774
"SYC",1960,NA,NA
"SYC",1961,NA,0.2814
"SYC",1962,NA,0.278
"SYC",1963,NA,0.28600001
"SYC",1964,NA,0.2739
"SYC",1965,NA,0.27149999
"SYC",1966,NA,0.2454
"SYC",1967,NA,0.2221
"SYC",1968,NA,0.2561
"SYC",1969,NA,0.23029999
"SYC",1970,NA,0.1758
"SYC",1971,NA,0.14049999
"SYC",1972,NA,NA
"SYC",1973,NA,NA
"SYC",1974,NA,NA
"SYC",1975,NA,NA
"SYC",1976,NA,NA
"SYC",1977,NA,NA
"SYC",1978,NA,NA
"SYC",1979,NA,NA
"SYC",1980,NA,NA
"SYC",1981,NA,NA
"SYC",1982,NA,NA
"SYC",1983,NA,NA
"SYC",1984,NA,NA
"SYC",1985,NA,NA
"SYC",1986,NA,NA
"SYC",1987,NA,NA
"SYC",1988,NA,NA
"SYC",1989,NA,NA
"SYC",1990,0.521993121,0.2209332305
"SYC",1991,0.521993121,0.2209332305
"SYC",1992,0.521993121,0.2209332305
"SYC",1993,0.521993121,0.2209332305
"SYC",1994,0.521993121,0.2209332305
"SYC",1995,0.521993121,0.2209332305
"SYC",1996,0.521993121,0.2209332305
"SYC",1997,0.521993121,0.2209332305
"SYC",1998,0.521993121,0.2209332305
"SYC",1999,0.521993121,0.2209332305
"SYC",2000,0.5210728055,0.2184761005
"SYC",2001,0.5201524707,0.2160189605
"SYC",2002,0.5192321581,0.2135618315
"SYC",2003,0.5183118265,0.211104691
"SYC",2004,0.5173915136,0.2086475655
"SYC",2005,0.516471196,0.2061904352
"SYC",2006,0.5155508734,0.2037332944
"SYC",2007,0.5155508734,0.2037332944
"SYC",2008,0.5155508734,0.2037332944
"SYC",2009,0.5155508734,0.2037332944
"SYC",2010,0.5155508734,0.2037332944
"SYC",2011,0.5155508734,0.2037332944
"SYC",2012,0.5155508734,0.2037332944
"SYC",2013,0.5155508734,0.2037332944
"SYC",2014,0.5155508734,0.2037332944
"SYC",2015,0.5155508734,0.2037332944
"SYC",2016,0.5155508734,0.2037332944
"SYC",2017,0.5155508734,0.2037332944
"SYR",1960,NA,NA
"SYR",1961,NA,NA
"SYR",1962,NA,NA
"SYR",1963,NA,NA
"SYR",1964,NA,NA
"SYR",1965,NA,NA
"SYR",1966,NA,NA
"SYR",1967,NA,NA
"SYR",1968,NA,NA
"SYR",1969,NA,NA
"SYR",1970,NA,NA
"SYR",1971,NA,NA
"SYR",1972,NA,NA
"SYR",1973,NA,NA
"SYR",1974,NA,NA
"SYR",1975,NA,NA
"SYR",1976,NA,NA
"SYR",1977,NA,NA
"SYR",1978,NA,NA
"SYR",1979,NA,NA
"SYR",1980,NA,NA
"SYR",1981,NA,NA
"SYR",1982,NA,NA
"SYR",1983,NA,NA
"SYR",1984,NA,NA
"SYR",1985,NA,NA
"SYR",1986,NA,NA
"SYR",1987,NA,NA
"SYR",1988,NA,NA
"SYR",1989,NA,NA
"SYR",1990,0.48969999,0.1468
"SYR",1991,0.48969999,0.1468
"SYR",1992,0.48969999,0.1468
"SYR",1993,0.48969999,0.1468
"SYR",1994,0.48969999,0.1468
"SYR",1995,0.48969999,0.1468
"SYR",1996,0.48969999,0.1468
"SYR",1997,0.48969999,0.1468
"SYR",1998,0.48969999,0.1468
"SYR",1999,0.48969999,0.1468
"SYR",2000,0.48969999,0.1468
"SYR",2001,0.48969999,0.1468
"SYR",2002,0.48969999,0.1468
"SYR",2003,0.48969999,0.1468
"SYR",2004,0.49000001,0.1468
"SYR",2005,0.48969999,0.1468
"SYR",2006,0.48969999,0.1468
"SYR",2007,0.48969999,0.1468
"SYR",2008,0.49000001,0.1468
"SYR",2009,0.48969999,0.1468
"SYR",2010,0.48969999,0.1468
"SYR",2011,0.48969999,0.1468
"SYR",2012,0.48969999,0.1468
"SYR",2013,0.48969999,0.1468
"SYR",2014,0.48969999,0.1468
"SYR",2015,0.48969999,0.1468
"SYR",2016,0.48969999,0.1468
"SYR",2017,NA,NA
"TCD",1960,NA,NA
"TCD",1961,NA,NA
"TCD",1962,NA,NA
"TCD",1963,NA,NA
"TCD",1964,NA,NA
"TCD",1965,NA,NA
"TCD",1966,NA,NA
"TCD",1967,NA,NA
"TCD",1968,NA,NA
"TCD",1969,NA,NA
"TCD",1970,NA,NA
"TCD",1971,NA,NA
"TCD",1972,NA,NA
"TCD",1973,NA,NA
"TCD",1974,NA,NA
"TCD",1975,NA,NA
"TCD",1976,NA,NA
"TCD",1977,NA,NA
"TCD",1978,NA,NA
"TCD",1979,NA,NA
"TCD",1980,NA,NA
"TCD",1981,NA,NA
"TCD",1982,NA,NA
"TCD",1983,NA,NA
"TCD",1984,NA,NA
"TCD",1985,NA,NA
"TCD",1986,NA,NA
"TCD",1987,NA,NA
"TCD",1988,NA,NA
"TCD",1989,NA,NA
"TCD",1990,0.4741196309,0.1530921024
"TCD",1991,0.4741196309,0.1530921024
"TCD",1992,0.4741196309,0.1530921024
"TCD",1993,0.4741196309,0.1530921024
"TCD",1994,0.4741196309,0.1530921024
"TCD",1995,0.4741196309,0.1530921024
"TCD",1996,0.4741196309,0.1530921024
"TCD",1997,0.4741196309,0.1530921024
"TCD",1998,0.4741196309,0.1530921024
"TCD",1999,0.4741196309,0.1530921024
"TCD",2000,0.4741196309,0.1530921024
"TCD",2001,0.4741196309,0.1530921024
"TCD",2002,0.4741196309,0.1530921024
"TCD",2003,0.4717513028,0.1431579742
"TCD",2004,0.4739429767,0.1447549595
"TCD",2005,0.4761346376,0.1463519318
"TCD",2006,0.4783263082,0.1479489194
"TCD",2007,0.4805179635,0.1495458937
"TCD",2008,0.4827096394,0.1511428772
"TCD",2009,0.4849013099,0.1527398629
"TCD",2010,0.4870929685,0.1543368367
"TCD",2011,0.4892846362,0.1559338194
"TCD",2012,0.4892846362,0.1559338194
"TCD",2013,0.4892846362,0.1559338194
"TCD",2014,0.4892846362,0.1559338194
"TCD",2015,0.4892846362,0.1559338194
"TCD",2016,0.4892846362,0.1559338194
"TCD",2017,0.4892846362,0.1559338194
"TGO",1960,NA,NA
"TGO",1961,NA,NA
"TGO",1962,NA,NA
"TGO",1963,NA,NA
"TGO",1964,NA,NA
"TGO",1965,NA,NA
"TGO",1966,NA,NA
"TGO",1967,NA,NA
"TGO",1968,NA,NA
"TGO",1969,NA,NA
"TGO",1970,NA,NA
"TGO",1971,NA,NA
"TGO",1972,NA,NA
"TGO",1973,NA,NA
"TGO",1974,NA,NA
"TGO",1975,NA,NA
"TGO",1976,NA,NA
"TGO",1977,NA,NA
"TGO",1978,NA,NA
"TGO",1979,NA,NA
"TGO",1980,NA,NA
"TGO",1981,NA,NA
"TGO",1982,NA,NA
"TGO",1983,NA,NA
"TGO",1984,NA,NA
"TGO",1985,NA,NA
"TGO",1986,NA,NA
"TGO",1987,NA,NA
"TGO",1988,NA,NA
"TGO",1989,NA,NA
"TGO",1990,0.4902965224,0.1390096027
"TGO",1991,0.4902965224,0.1390096027
"TGO",1992,0.4902965224,0.1390096027
"TGO",1993,0.4902965224,0.1390096027
"TGO",1994,0.4902965224,0.1390096027
"TGO",1995,0.4902965224,0.1390096027
"TGO",1996,0.4902965224,0.1390096027
"TGO",1997,0.4902965224,0.1390096027
"TGO",1998,0.4902965224,0.1390096027
"TGO",1999,0.4902965224,0.1390096027
"TGO",2000,0.4902965224,0.1390096027
"TGO",2001,0.4902965224,0.1390096027
"TGO",2002,0.4902965224,0.1390096027
"TGO",2003,0.4902965224,0.1390096027
"TGO",2004,0.4902965224,0.1390096027
"TGO",2005,0.4902965224,0.1390096027
"TGO",2006,0.4902965224,0.1390096027
"TGO",2007,0.4942738088,0.1419568164
"TGO",2008,0.4982510813,0.1449040312
"TGO",2009,0.5022283447,0.1478512444
"TGO",2010,0.506205631,0.1507984526
"TGO",2011,0.5101829075,0.1537456677
"TGO",2012,0.5016206779,0.1496629116
"TGO",2013,0.4930584249,0.1455801469
"TGO",2014,0.4844961909,0.1414973919
"TGO",2015,0.4759339644,0.1374146333
"TGO",2016,0.4759339644,0.1374146333
"TGO",2017,0.4759339644,0.1374146333
"THA",1960,NA,NA
"THA",1961,NA,NA
"THA",1962,NA,NA
"THA",1963,NA,NA
"THA",1964,NA,NA
"THA",1965,NA,NA
"THA",1966,NA,NA
"THA",1967,NA,NA
"THA",1968,NA,NA
"THA",1969,NA,NA
"THA",1970,NA,NA
"THA",1971,NA,NA
"THA",1972,NA,NA
"THA",1973,NA,NA
"THA",1974,NA,NA
"THA",1975,NA,NA
"THA",1976,NA,NA
"THA",1977,NA,NA
"THA",1978,NA,NA
"THA",1979,NA,NA
"THA",1980,NA,NA
"THA",1981,NA,NA
"THA",1982,NA,NA
"THA",1983,NA,NA
"THA",1984,NA,NA
"THA",1985,NA,NA
"THA",1986,NA,NA
"THA",1987,NA,NA
"THA",1988,NA,NA
"THA",1989,NA,NA
"THA",1990,NA,NA
"THA",1991,NA,NA
"THA",1992,NA,NA
"THA",1993,NA,NA
"THA",1994,NA,NA
"THA",1995,NA,NA
"THA",1996,NA,NA
"THA",1997,NA,NA
"THA",1998,NA,NA
"THA",1999,NA,NA
"THA",2000,NA,NA
"THA",2001,0.55980003,0.23109999
"THA",2002,0.54530001,0.22050001
"THA",2003,0.56260002,0.23540001
"THA",2004,0.5478,0.2297
"THA",2005,0.54500002,0.227
"THA",2006,0.54189998,0.2245
"THA",2007,0.5381,0.21879999
"THA",2008,0.54710001,0.22830001
"THA",2009,0.52649999,0.21510001
"THA",2010,0.54640001,0.2238
"THA",2011,0.53250003,0.21709999
"THA",2012,0.53890002,0.21349999
"THA",2013,0.51249999,0.19939999
"THA",2014,0.52209997,0.2017
"THA",2015,0.49720001,0.18970001
"THA",2016,0.5309,0.2023
"THA",2017,NA,NA
"TUN",1960,NA,NA
"TUN",1961,NA,NA
"TUN",1962,NA,NA
"TUN",1963,NA,NA
"TUN",1964,NA,NA
"TUN",1965,NA,NA
"TUN",1966,NA,NA
"TUN",1967,NA,NA
"TUN",1968,NA,NA
"TUN",1969,NA,NA
"TUN",1970,NA,NA
"TUN",1971,NA,NA
"TUN",1972,NA,NA
"TUN",1973,NA,NA
"TUN",1974,NA,NA
"TUN",1975,NA,NA
"TUN",1976,NA,NA
"TUN",1977,NA,NA
"TUN",1978,NA,NA
"TUN",1979,NA,NA
"TUN",1980,NA,NA
"TUN",1981,NA,NA
"TUN",1982,NA,NA
"TUN",1983,NA,NA
"TUN",1984,NA,NA
"TUN",1985,0.5180539486,0.1975234018
"TUN",1986,0.5098244947,0.1910448846
"TUN",1987,0.5015950487,0.1845663809
"TUN",1988,0.4933655884,0.178087863
"TUN",1989,0.4851361446,0.1716093596
"TUN",1990,0.4769066848,0.165130844
"TUN",1991,0.4780304959,0.1627961254
"TUN",1992,0.4791542962,0.1604613978
"TUN",1993,0.4802780949,0.1581266687
"TUN",1994,0.4814018914,0.1557919392
"TUN",1995,0.4825256954,0.1534572116
"TUN",1996,0.4824531759,0.1544610775
"TUN",1997,0.4823806779,0.1554649444
"TUN",1998,0.4823081541,0.1564688059
"TUN",1999,0.4822356483,0.1574726818
"TUN",2000,0.482163121,0.1584765436
"TUN",2001,0.4757582974,0.1518635005
"TUN",2002,0.4693534824,0.145250466
"TUN",2003,0.4629486549,0.1386374227
"TUN",2004,0.4565438413,0.1320243915
"TUN",2005,0.4501390169,0.1254113457
"TUN",2006,0.4445975975,0.1218640165
"TUN",2007,0.4390561509,0.1183166823
"TUN",2008,0.4335147287,0.1147693484
"TUN",2009,0.4279733099,0.1112220198
"TUN",2010,0.4224318859,0.1076746859
"TUN",2011,0.4193714159,0.1076250887
"TUN",2012,0.4163109539,0.1075754976
"TUN",2013,0.4132504899,0.1075258989
"TUN",2014,0.4101900187,0.1074763023
"TUN",2015,0.407129553,0.1074267112
"TUN",2016,0.407129553,0.1074267112
"TUN",2017,0.407129553,0.1074267112
"TUR",1960,NA,NA
"TUR",1961,NA,NA
"TUR",1962,NA,NA
"TUR",1963,NA,NA
"TUR",1964,NA,NA
"TUR",1965,NA,NA
"TUR",1966,NA,NA
"TUR",1967,NA,NA
"TUR",1968,NA,NA
"TUR",1969,NA,NA
"TUR",1970,NA,NA
"TUR",1971,NA,NA
"TUR",1972,NA,NA
"TUR",1973,NA,NA
"TUR",1974,NA,NA
"TUR",1975,NA,NA
"TUR",1976,NA,NA
"TUR",1977,NA,NA
"TUR",1978,NA,NA
"TUR",1979,NA,NA
"TUR",1980,NA,NA
"TUR",1981,NA,NA
"TUR",1982,NA,NA
"TUR",1983,NA,NA
"TUR",1984,NA,NA
"TUR",1985,NA,NA
"TUR",1986,NA,NA
"TUR",1987,NA,NA
"TUR",1988,NA,NA
"TUR",1989,NA,NA
"TUR",1990,0.61449999,0.28259999
"TUR",1991,0.61449999,0.28259999
"TUR",1992,0.61449999,0.28259999
"TUR",1993,0.61449999,0.28259999
"TUR",1994,0.61449999,0.28259999
"TUR",1995,0.61449999,0.28259999
"TUR",1996,0.61449999,0.28259999
"TUR",1997,0.61449999,0.28259999
"TUR",1998,0.55440003,0.2245
"TUR",1999,0.55440003,0.2245
"TUR",2000,0.55440003,0.2245
"TUR",2001,0.55440003,0.2245
"TUR",2002,0.55440003,0.2245
"TUR",2003,0.5485,0.21969999
"TUR",2004,0.53170002,0.2146
"TUR",2005,0.50870001,0.18889999
"TUR",2006,0.49849999,0.1796
"TUR",2007,0.4901,0.1736
"TUR",2008,0.4998,0.18269999
"TUR",2009,0.51499999,0.1938
"TUR",2010,0.51139998,0.199
"TUR",2011,0.51410002,0.1928
"TUR",2012,0.5133,0.1978
"TUR",2013,0.5079,0.1902
"TUR",2014,0.51969999,0.2098
"TUR",2015,0.52579999,0.2154
"TUR",2016,0.53930002,0.2344
"TUR",2017,NA,NA
"TWN",1960,NA,NA
"TWN",1961,NA,NA
"TWN",1962,NA,NA
"TWN",1963,NA,NA
"TWN",1964,NA,NA
"TWN",1965,NA,NA
"TWN",1966,NA,NA
"TWN",1967,NA,NA
"TWN",1968,NA,NA
"TWN",1969,NA,NA
"TWN",1970,NA,NA
"TWN",1971,NA,NA
"TWN",1972,NA,NA
"TWN",1973,NA,NA
"TWN",1974,NA,NA
"TWN",1975,NA,NA
"TWN",1976,NA,NA
"TWN",1977,0.25209999,0.065200001
"TWN",1978,0.25279999,0.065499999
"TWN",1979,0.2429,0.062399998
"TWN",1980,0.2343,0.0603
"TWN",1981,0.23639999,0.059300002
"TWN",1982,0.2491,0.061999999
"TWN",1983,0.2492,0.061799999
"TWN",1984,0.25889999,0.064999998
"TWN",1985,0.27079999,0.068400003
"TWN",1986,0.27059999,0.067299999
"TWN",1987,0.28029999,0.074900001
"TWN",1988,0.27410001,0.071999997
"TWN",1989,0.28909999,0.0814
"TWN",1990,0.2938,0.0779
"TWN",1991,0.2929,0.080499999
"TWN",1992,0.2895,0.074000001
"TWN",1993,0.27770001,0.069499999
"TWN",1994,0.2863,0.072899997
"TWN",1995,0.2879,0.072999999
"TWN",1996,0.29159999,0.072999999
"TWN",1997,0.29319999,0.075300001
"TWN",1998,0.30680001,0.079999998
"TWN",1999,0.29699999,0.079000004
"TWN",2000,0.31290001,0.088500001
"TWN",2001,0.32539999,0.091499999
"TWN",2002,0.30430001,0.085699998
"TWN",2003,0.30989999,0.091899998
"TWN",2004,0.3168,0.091200002
"TWN",2005,0.33399999,0.098800004
"TWN",2006,0.33500001,0.099399999
"TWN",2007,0.35280001,0.1077
"TWN",2008,0.36849999,0.1138
"TWN",2009,0.3371,0.096600004
"TWN",2010,0.36399999,0.112
"TWN",2011,0.37639999,0.1174
"TWN",2012,0.3822,0.1131
"TWN",2013,0.36390001,0.1068
"TWN",2014,NA,NA
"TWN",2015,NA,NA
"TWN",2016,NA,NA
"TWN",2017,NA,NA
"TZA",1960,NA,NA
"TZA",1961,NA,NA
"TZA",1962,NA,NA
"TZA",1963,NA,NA
"TZA",1964,NA,NA
"TZA",1965,NA,NA
"TZA",1966,NA,NA
"TZA",1967,NA,NA
"TZA",1968,NA,NA
"TZA",1969,NA,NA
"TZA",1970,NA,NA
"TZA",1971,NA,NA
"TZA",1972,NA,NA
"TZA",1973,NA,NA
"TZA",1974,NA,NA
"TZA",1975,NA,NA
"TZA",1976,NA,NA
"TZA",1977,NA,NA
"TZA",1978,NA,NA
"TZA",1979,NA,NA
"TZA",1980,NA,NA
"TZA",1981,NA,NA
"TZA",1982,NA,NA
"TZA",1983,NA,NA
"TZA",1984,NA,NA
"TZA",1985,NA,NA
"TZA",1986,NA,NA
"TZA",1987,NA,NA
"TZA",1988,NA,NA
"TZA",1989,NA,NA
"TZA",1990,0.4258158618,0.1140505822
"TZA",1991,0.4258158618,0.1140505822
"TZA",1992,0.4283397141,0.1153011675
"TZA",1993,0.4308635514,0.116551749
"TZA",1994,0.4333874007,0.1178023276
"TZA",1995,0.4359112442,0.119052906
"TZA",1996,0.4384350989,0.1203034919
"TZA",1997,0.4409589389,0.1215540723
"TZA",1998,0.4434827875,0.1228046521
"TZA",1999,0.4460066245,0.1240552296
"TZA",2000,0.4485304663,0.1253058119
"TZA",2001,0.4543491667,0.1301822429
"TZA",2002,0.4601678698,0.1350586655
"TZA",2003,0.4659865561,0.1399350899
"TZA",2004,0.4718052627,0.1448115253
"TZA",2005,0.4776239407,0.1496879452
"TZA",2006,0.4834426413,0.1545643802
"TZA",2007,0.489261331,0.1594408024
"TZA",2008,0.4871910322,0.160009162
"TZA",2009,0.4851207456,0.1605775153
"TZA",2010,0.4830504415,0.1611458642
"TZA",2011,0.4809801489,0.1617142208
"TZA",2012,0.4809801489,0.1617142208
"TZA",2013,0.4809801489,0.1617142208
"TZA",2014,0.4809801489,0.1617142208
"TZA",2015,0.4809801489,0.1617142208
"TZA",2016,0.4809801489,0.1617142208
"TZA",2017,0.4809801489,0.1617142208
"UGA",1960,NA,NA
"UGA",1961,NA,NA
"UGA",1962,NA,NA
"UGA",1963,NA,NA
"UGA",1964,NA,NA
"UGA",1965,NA,NA
"UGA",1966,NA,NA
"UGA",1967,NA,NA
"UGA",1968,NA,NA
"UGA",1969,NA,NA
"UGA",1970,NA,NA
"UGA",1971,NA,NA
"UGA",1972,NA,NA
"UGA",1973,NA,NA
"UGA",1974,NA,NA
"UGA",1975,NA,NA
"UGA",1976,NA,NA
"UGA",1977,NA,NA
"UGA",1978,NA,NA
"UGA",1979,NA,NA
"UGA",1980,NA,NA
"UGA",1981,NA,NA
"UGA",1982,NA,NA
"UGA",1983,NA,NA
"UGA",1984,NA,NA
"UGA",1985,NA,NA
"UGA",1986,NA,NA
"UGA",1987,NA,NA
"UGA",1988,NA,NA
"UGA",1989,0.5003245143,0.1635873938
"UGA",1990,0.5051188675,0.1754227617
"UGA",1991,0.5099132315,0.1872581404
"UGA",1992,0.5147075838,0.1990935056
"UGA",1993,0.5066416227,0.1871962995
"UGA",1994,0.4985756638,0.1752990919
"UGA",1995,0.4905097062,0.1634018837
"UGA",1996,0.4824437416,0.1515046741
"UGA",1997,0.4971430581,0.1648636535
"UGA",1998,0.5118423639,0.1782226334
"UGA",1999,0.5265416751,0.191581613
"UGA",2000,0.5370488819,0.2024840023
"UGA",2001,0.5475560741,0.2133863845
"UGA",2002,0.5580632661,0.224288774
"UGA",2003,0.5452431403,0.2088967972
"UGA",2004,0.532423018,0.1935048182
"UGA",2005,0.5196028834,0.1781128438
"UGA",2006,0.5252170328,0.1793527573
"UGA",2007,0.5308311709,0.1805926781
"UGA",2008,0.5364453207,0.181832594
"UGA",2009,0.5420594571,0.1830725131
"UGA",2010,0.5275299458,0.1732055473
"UGA",2011,0.5130004498,0.1633385817
"UGA",2012,0.4984709491,0.1534716134
"UGA",2013,0.502559732,0.1572390732
"UGA",2014,0.5066485112,0.1610065349
"UGA",2015,0.5107372875,0.1647739826
"UGA",2016,0.5148260717,0.1685414456
"UGA",2017,0.5148260717,0.1685414456
"URY",1960,NA,NA
"URY",1961,NA,NA
"URY",1962,NA,NA
"URY",1963,NA,NA
"URY",1964,NA,NA
"URY",1965,NA,NA
"URY",1966,NA,NA
"URY",1967,NA,NA
"URY",1968,NA,NA
"URY",1969,NA,NA
"URY",1970,NA,NA
"URY",1971,NA,NA
"URY",1972,NA,NA
"URY",1973,NA,NA
"URY",1974,NA,NA
"URY",1975,NA,NA
"URY",1976,NA,NA
"URY",1977,NA,NA
"URY",1978,NA,NA
"URY",1979,NA,NA
"URY",1980,NA,NA
"URY",1981,NA,NA
"URY",1982,NA,NA
"URY",1983,NA,NA
"URY",1984,NA,NA
"URY",1985,NA,NA
"URY",1986,NA,NA
"URY",1987,NA,NA
"URY",1988,NA,NA
"URY",1989,NA,NA
"URY",1990,NA,NA
"URY",1991,NA,NA
"URY",1992,NA,NA
"URY",1993,NA,NA
"URY",1994,NA,NA
"URY",1995,NA,NA
"URY",1996,NA,NA
"URY",1997,NA,NA
"URY",1998,NA,NA
"URY",1999,NA,NA
"URY",2000,NA,NA
"URY",2001,NA,NA
"URY",2002,NA,NA
"URY",2003,NA,NA
"URY",2004,NA,NA
"URY",2005,NA,NA
"URY",2006,NA,NA
"URY",2007,NA,NA
"URY",2008,NA,NA
"URY",2009,0.4984,0.142
"URY",2010,0.5,0.146
"URY",2011,0.4833,0.14399999
"URY",2012,0.45179999,0.14
"URY",2013,NA,NA
"URY",2014,NA,NA
"URY",2015,NA,NA
"URY",2016,NA,NA
"URY",2017,NA,NA
"USA",1960,0.3563,0.1259
"USA",1961,0.3583,0.1245
"USA",1962,0.36090001,0.1257
"USA",1963,NA,NA
"USA",1964,0.3698,0.1292
"USA",1965,NA,NA
"USA",1966,0.36289999,0.12639999
"USA",1967,0.3529,0.1214
"USA",1968,0.35510001,0.1242
"USA",1969,0.34130001,0.1151
"USA",1970,0.33840001,0.1079
"USA",1971,0.3436,0.1108
"USA",1972,0.34650001,0.1112
"USA",1973,0.3497,0.1102
"USA",1974,0.3405,0.1055
"USA",1975,0.3441,0.1058
"USA",1976,0.34279999,0.1041
"USA",1977,0.34760001,0.1075
"USA",1978,0.34650001,0.1063
"USA",1979,0.34889999,0.1115
"USA",1980,0.34240001,0.1067
"USA",1981,0.34720001,0.1105
"USA",1982,0.34900001,0.1126
"USA",1983,0.35420001,0.1151
"USA",1984,0.36660001,0.125
"USA",1985,0.36660001,0.12549999
"USA",1986,0.36469999,0.1221
"USA",1987,0.3761,0.1331
"USA",1988,0.38949999,0.1488
"USA",1989,0.3867,0.1446
"USA",1990,0.38710001,0.1454
"USA",1991,0.3856,0.1389
"USA",1992,0.3978,0.15009999
"USA",1993,0.39559999,0.1464
"USA",1994,0.39860001,0.1469
"USA",1995,0.4066,0.15279999
"USA",1996,0.41549999,0.15970001
"USA",1997,0.42269999,0.1663
"USA",1998,0.42629999,0.1692
"USA",1999,0.43349999,0.1771
"USA",2000,0.43880001,0.18269999
"USA",2001,0.428,0.1727
"USA",2002,0.42730001,0.1706
"USA",2003,0.4287,0.17200001
"USA",2004,0.43900001,0.1832
"USA",2005,0.4506,0.1937
"USA",2006,0.4603,0.20100001
"USA",2007,0.458,0.1987
"USA",2008,0.4531,0.1952
"USA",2009,0.4434,0.18539999
"USA",2010,0.45750001,0.198
"USA",2011,0.45919999,0.19599999
"USA",2012,0.47139999,0.2078
"USA",2013,0.4632,0.19589999
"USA",2014,0.4702,0.20200001
"USA",2015,NA,NA
"USA",2016,NA,NA
"USA",2017,NA,NA
"YEM",1960,NA,NA
"YEM",1961,NA,NA
"YEM",1962,NA,NA
"YEM",1963,NA,NA
"YEM",1964,NA,NA
"YEM",1965,NA,NA
"YEM",1966,NA,NA
"YEM",1967,NA,NA
"YEM",1968,NA,NA
"YEM",1969,NA,NA
"YEM",1970,NA,NA
"YEM",1971,NA,NA
"YEM",1972,NA,NA
"YEM",1973,NA,NA
"YEM",1974,NA,NA
"YEM",1975,NA,NA
"YEM",1976,NA,NA
"YEM",1977,NA,NA
"YEM",1978,NA,NA
"YEM",1979,NA,NA
"YEM",1980,NA,NA
"YEM",1981,NA,NA
"YEM",1982,NA,NA
"YEM",1983,NA,NA
"YEM",1984,NA,NA
"YEM",1985,NA,NA
"YEM",1986,NA,NA
"YEM",1987,NA,NA
