"year","EducIndex","iso3c"
2007,0.271,"ERI"
2007,0.856,"EST"
2007,0.47,"SWZ"
2007,0.281,"ETH"
2007,0.714,"FJI"
2007,0.874,"FIN"
2007,0.802,"FRA"
2007,0.585,"GAB"
2007,0.324,"GMB"
2007,0.77,"GEO"
2007,0.917,"DEU"
2007,0.492,"GHA"
2007,0.764,"GRC"
2007,0.695,"GRD"
2007,0.419,"GTM"
2007,0.272,"GIN"
2007,0.334,"GNB"
2007,0.561,"GUY"
2007,0.384,"HTI"
2007,0.474,"HND"
2007,0.783,"HKG"
2007,0.801,"HUN"
2007,0.842,"ISL"
2007,0.452,"IND"
2007,0.56,"IDN"
2007,0.631,"IRN"
2007,0.488,"IRQ"
2007,0.894,"IRL"
2007,0.855,"ISR"
2007,0.765,"ITA"
2007,0.632,"JAM"
2007,0.788,"JPN"
2007,0.704,"JOR"
2007,0.793,"KAZ"
2007,0.475,"KEN"
2007,0.575,"KIR"
2007,0.847,"KOR"
2007,0.592,"KWT"
2007,0.694,"KGZ"
2007,0.402,"LAO"
2007,0.85,"LVA"
2007,0.623,"LBN"
2007,0.482,"LSO"
2007,0.403,"LBR"
2007,0.639,"LBY"
2007,0.782,"LIE"
2007,0.863,"LTU"
2007,0.766,"LUX"
2007,0.453,"MDG"
2007,0.383,"MWI"
2007,0.64,"MYS"
2007,0.461,"MDV"
2007,0.222,"MLI"
2007,0.734,"MLT"
2007,NA,"MHL"
2007,0.318,"MRT"
2007,0.632,"MUS"
2007,0.613,"MEX"
2007,0.527,"FSM"
2007,0.7,"MDA"
2007,0.668,"MNG"
2007,0.751,"MNE"
2007,0.422,"MAR"
2007,0.347,"MOZ"
2007,0.359,"MMR"
2007,0.519,"NAM"
2007,0.381,"NPL"
2007,0.862,"NLD"
2007,0.892,"NZL"
2007,0.498,"NIC"
2007,0.154,"NER"
2007,0.431,"NGA"
2007,0.907,"NOR"
2007,0.577,"OMN"
2007,0.347,"PAK"
2007,0.779,"PLW"
2007,0.639,"PSE"
2007,0.665,"PAN"
2007,0.367,"PNG"
2007,0.568,"PRY"
2007,0.642,"PER"
2007,0.619,"PHL"
2007,0.811,"POL"
2007,0.691,"PRT"
2007,0.652,"QAT"
2007,0.756,"ROU"
2007,0.767,"RUS"
2007,0.395,"RWA"
2007,0.606,"KNA"
2007,0.607,"LCA"
2007,0.646,"VCT"
2007,0.661,"WSM"
2007,0.441,"STP"
2007,0.634,"SAU"
2007,0.278,"SEN"
2007,0.716,"SRB"
2007,0.63,"SYC"
2007,0.326,"SLE"
2007,0.735,"SGP"
2007,0.779,"SVK"
2007,0.862,"SVN"
2007,0.421,"SLB"
2007,0.66,"ZAF"
2007,NA,"SSD"
2007,0.751,"ESP"
2007,0.721,"LKA"
2007,0.282,"SDN"
2007,0.579,"SUR"
2007,0.854,"SWE"
2007,0.844,"CHE"
2007,0.537,"SYR"
2007,0.649,"TJK"
2007,0.39,"TZA"
2007,0.607,"THA"
2007,0.624,"MKD"
2007,0.443,"TLS"
2007,0.423,"TGO"
2007,0.73,"TON"
2007,0.696,"TTO"
2007,0.601,"TUN"
2007,0.554,"TUR"
2007,NA,"TKM"
2007,0.461,"UGA"
2007,0.784,"UKR"
2007,0.677,"ARE"
2007,0.861,"GBR"
2007,0.88,"USA"
2007,0.686,"URY"
2007,0.657,"UZB"
2007,0.516,"VUT"
2007,0.642,"VEN"
2007,0.55,"VNM"
2007,0.308,"YEM"
2007,0.53,"ZMB"
2007,0.502,"ZWE"
2008,0.347,"AFG"
2008,0.646,"ALB"
2008,0.588,"DZA"
2008,0.661,"AND"
2008,0.39,"AGO"
2008,0.674,"ATG"
2008,0.753,"ARG"
2008,0.712,"ARM"
2008,0.911,"AUS"
2008,0.809,"AUT"
2008,0.662,"AZE"
2008,0.714,"BHS"
2008,0.647,"BHR"
2008,0.391,"BGD"
2008,0.742,"BRB"
2008,0.804,"BLR"
2008,0.865,"BEL"
2008,0.7,"BLZ"
2008,0.377,"BEN"
2008,0.369,"BTN"
2008,0.636,"BOL"
2008,0.623,"BIH"
2008,0.626,"BWA"
2008,0.608,"BRA"
2008,0.679,"BRN"
2008,0.742,"BGR"
2008,0.208,"BFA"
2008,0.323,"BDI"
2008,0.499,"CPV"
2008,0.424,"KHM"
2008,0.441,"CMR"
2008,0.854,"CAN"
2008,0.294,"CAF"
2008,0.232,"TCD"
2008,0.748,"CHL"
2008,0.577,"CHN"
2008,0.63,"COL"
2008,0.411,"COM"
2008,0.484,"COG"
2008,0.398,"COD"
2008,0.642,"CRI"
2008,0.738,"HRV"
2008,0.838,"CUB"
2008,0.768,"CYP"
2008,0.836,"CZE"
2008,0.36,"CIV"
2008,0.897,"DNK"
2008,0.278,"DJI"
2008,0.612,"DMA"
2008,0.598,"DOM"
2008,0.628,"ECU"
2008,0.54,"EGY"
2008,0.557,"SLV"
2008,0.434,"GNQ"
2008,0.27,"ERI"
2008,0.858,"EST"
2008,0.481,"SWZ"
2008,0.298,"ETH"
2008,0.715,"FJI"
2008,0.879,"FIN"
2008,0.804,"FRA"
2008,0.589,"GAB"
2008,0.335,"GMB"
2008,0.761,"GEO"
2008,0.921,"DEU"
2008,0.511,"GHA"
2008,0.785,"GRC"
2008,0.703,"GRD"
2008,0.432,"GTM"
2008,0.28,"GIN"
2008,0.345,"GNB"
2008,0.565,"GUY"
2008,0.389,"HTI"
2008,0.461,"HND"
2008,0.798,"HKG"
2008,0.808,"HUN"
2008,0.846,"ISL"
2008,0.464,"IND"
2008,0.561,"IDN"
2008,0.64,"IRN"
2008,0.493,"IRQ"
2008,0.898,"IRL"
2008,0.851,"ISR"
2008,0.771,"ITA"
2008,0.639,"JAM"
2008,0.792,"JPN"
2008,0.704,"JOR"
2008,0.79,"KAZ"
2008,0.484,"KEN"
2008,0.585,"KIR"
2008,0.851,"KOR"
2008,0.595,"KWT"
2008,0.69,"KGZ"
2008,0.41,"LAO"
2008,0.857,"LVA"
2008,0.627,"LBN"
2008,0.48,"LSO"
2008,0.402,"LBR"
2008,0.637,"LBY"
2008,0.796,"LIE"
2008,0.871,"LTU"
2008,0.767,"LUX"
2008,0.465,"MDG"
2008,0.406,"MWI"
2008,0.664,"MYS"
2008,0.47,"MDV"
2008,0.26,"MLI"
2008,0.733,"MLT"
2008,NA,"MHL"
2008,0.317,"MRT"
2008,0.642,"MUS"
2008,0.619,"MEX"
2008,0.54,"FSM"
2008,0.698,"MDA"
2008,0.685,"MNG"
2008,0.767,"MNE"
2008,0.429,"MAR"
2008,0.36,"MOZ"
2008,0.37,"MMR"
2008,0.521,"NAM"
2008,0.395,"NPL"
2008,0.866,"NLD"
2008,0.894,"NZL"
2008,0.506,"NIC"
2008,0.162,"NER"
2008,0.435,"NGA"
2008,0.905,"NOR"
2008,0.614,"OMN"
2008,0.349,"PAK"
2008,0.784,"PLW"
2008,0.644,"PSE"
2008,0.663,"PAN"
2008,0.375,"PNG"
2008,0.582,"PRY"
2008,0.653,"PER"
2008,0.626,"PHL"
2008,0.815,"POL"
2008,0.701,"PRT"
2008,0.663,"QAT"
2008,0.777,"ROU"
2008,0.77,"RUS"
2008,0.394,"RWA"
2008,0.61,"KNA"
2008,0.616,"LCA"
2008,0.643,"VCT"
2008,0.666,"WSM"
2008,0.436,"STP"
2008,0.649,"SAU"
2008,0.289,"SEN"
2008,0.724,"SRB"
2008,0.634,"SYC"
2008,0.334,"SLE"
2008,0.75,"SGP"
2008,0.788,"SVK"
2008,0.868,"SVN"
2008,0.426,"SLB"
2008,0.681,"ZAF"
2008,NA,"SSD"
2008,0.758,"ESP"
2008,0.738,"LKA"
2008,0.298,"SDN"
2008,0.583,"SUR"
2008,0.843,"SWE"
2008,0.855,"CHE"
2008,0.533,"SYR"
2008,0.673,"TJK"
2008,0.4,"TZA"
2008,0.611,"THA"
2008,0.653,"MKD"
2008,0.468,"TLS"
2008,0.436,"TGO"
2008,0.739,"TON"
2008,0.704,"TTO"
2008,0.612,"TUN"
2008,0.555,"TUR"
2008,NA,"TKM"
2008,0.473,"UGA"
2008,0.786,"UKR"
2008,0.686,"ARE"
2008,0.872,"GBR"
2008,0.893,"USA"
2008,0.688,"URY"
2008,0.659,"UZB"
2008,0.519,"VUT"
2008,0.662,"VEN"
2008,0.561,"VNM"
2008,0.311,"YEM"
2008,0.538,"ZMB"
2008,0.509,"ZWE"
2009,0.359,"AFG"
2009,0.652,"ALB"
2009,0.608,"DZA"
2009,0.661,"AND"
2009,0.404,"AGO"
2009,0.672,"ATG"
2009,0.775,"ARG"
2009,0.729,"ARM"
2009,0.909,"AUS"
2009,0.819,"AUT"
2009,0.683,"AZE"
2009,0.713,"BHS"
2009,0.651,"BHR"
2009,0.409,"BGD"
2009,0.751,"BRB"
2009,0.828,"BLR"
2009,0.87,"BEL"
2009,0.694,"BLZ"
2009,0.389,"BEN"
2009,0.384,"BTN"
2009,0.647,"BOL"
2009,0.625,"BIH"
2009,0.633,"BWA"
2009,0.61,"BRA"
2009,0.685,"BRN"
2009,0.746,"BGR"
2009,0.22,"BFA"
2009,0.359,"BDI"
2009,0.504,"CPV"
2009,0.422,"KHM"
2009,0.455,"CMR"
2009,0.857,"CAN"
2009,0.3,"CAF"
2009,0.246,"TCD"
2009,0.745,"CHL"
2009,0.586,"CHN"
2009,0.639,"COL"
2009,0.422,"COM"
2009,0.492,"COG"
2009,0.408,"COD"
2009,0.65,"CRI"
2009,0.746,"HRV"
2009,0.841,"CUB"
2009,0.781,"CYP"
2009,0.85,"CZE"
2009,0.368,"CIV"
2009,0.891,"DNK"
2009,0.284,"DJI"
2009,0.613,"DMA"
2009,0.601,"DOM"
2009,0.629,"ECU"
2009,0.54,"EGY"
2009,0.56,"SLV"
2009,0.436,"GNQ"
2009,0.282,"ERI"
2009,0.863,"EST"
2009,0.491,"SWZ"
2009,0.3,"ETH"
2009,0.723,"FJI"
2009,0.874,"FIN"
2009,0.806,"FRA"
2009,0.594,"GAB"
2009,0.336,"GMB"
2009,0.775,"GEO"
2009,0.924,"DEU"
2009,0.516,"GHA"
2009,0.794,"GRC"
2009,0.711,"GRD"
2009,0.445,"GTM"
2009,0.284,"GIN"
2009,0.354,"GNB"
2009,0.565,"GUY"
2009,0.394,"HTI"
2009,0.469,"HND"
2009,0.807,"HKG"
2009,0.812,"HUN"
2009,0.849,"ISL"
2009,0.466,"IND"
2009,0.582,"IDN"
2009,0.651,"IRN"
2009,0.498,"IRQ"
2009,0.904,"IRL"
2009,0.855,"ISR"
2009,0.774,"ITA"
2009,0.645,"JAM"
2009,0.796,"JPN"
2009,0.697,"JOR"
2009,0.786,"KAZ"
2009,0.494,"KEN"
2009,0.592,"KIR"
2009,0.832,"KOR"
2009,0.596,"KWT"
2009,0.693,"KGZ"
2009,0.42,"LAO"
2009,0.852,"LVA"
2009,0.633,"LBN"
2009,0.498,"LSO"
2009,0.401,"LBR"
2009,0.635,"LBY"
2009,0.795,"LIE"
2009,0.853,"LTU"
2009,0.774,"LUX"
2009,0.481,"MDG"
2009,0.421,"MWI"
2009,0.676,"MYS"
2009,0.477,"MDV"
2009,0.27,"MLI"
2009,0.744,"MLT"
2009,NA,"MHL"
2009,0.333,"MRT"
2009,0.655,"MUS"
2009,0.627,"MEX"
2009,0.552,"FSM"
2009,0.697,"MDA"
2009,0.701,"MNG"
2009,0.78,"MNE"
2009,0.437,"MAR"
2009,0.366,"MOZ"
2009,0.381,"MMR"
2009,0.528,"NAM"
2009,0.416,"NPL"
2009,0.865,"NLD"
2009,0.897,"NZL"
2009,0.513,"NIC"
2009,0.17,"NER"
2009,0.438,"NGA"
2009,0.905,"NOR"
2009,0.627,"OMN"
2009,0.359,"PAK"
2009,0.79,"PLW"
2009,0.651,"PSE"
2009,0.665,"PAN"
2009,0.389,"PNG"
2009,0.576,"PRY"
2009,0.656,"PER"
2009,0.615,"PHL"
2009,0.822,"POL"
2009,0.707,"PRT"
2009,0.657,"QAT"
2009,0.786,"ROU"
2009,0.763,"RUS"
2009,0.416,"RWA"
2009,0.618,"KNA"
2009,0.623,"LCA"
2009,0.648,"VCT"
2009,0.671,"WSM"
2009,0.453,"STP"
2009,0.664,"SAU"
2009,0.294,"SEN"
2009,0.726,"SRB"
2009,0.637,"SYC"
2009,0.342,"SLE"
2009,0.753,"SGP"
2009,0.795,"SVK"
2009,0.873,"SVN"
2009,0.432,"SLB"
2009,0.694,"ZAF"
2009,NA,"SSD"
2009,0.764,"ESP"
2009,0.738,"LKA"
2009,0.305,"SDN"
2009,0.542,"SUR"
2009,0.845,"SWE"
2009,0.873,"CHE"
2009,0.542,"SYR"
2009,0.671,"TJK"
2009,0.41,"TZA"
2009,0.618,"THA"
2009,0.657,"MKD"
2009,0.476,"TLS"
2009,0.45,"TGO"
2009,0.748,"TON"
2009,0.706,"TTO"
2009,0.614,"TUN"
2009,0.578,"TUR"
2009,NA,"TKM"
2009,0.477,"UGA"
2009,0.787,"UKR"
2009,0.695,"ARE"
2009,0.884,"GBR"
2009,0.896,"USA"
2009,0.713,"URY"
2009,0.667,"UZB"
2009,0.521,"VUT"
2009,0.668,"VEN"
2009,0.598,"VNM"
2009,0.318,"YEM"
2009,0.546,"ZMB"
2009,0.516,"ZWE"
2010,0.371,"AFG"
2010,0.673,"ALB"
2010,0.626,"DZA"
2010,0.662,"AND"
2010,0.398,"AGO"
2010,0.667,"ATG"
2010,0.802,"ARG"
2010,0.731,"ARM"
2010,0.913,"AUS"
2010,0.837,"AUT"
2010,0.681,"AZE"
2010,0.716,"BHS"
2010,0.654,"BHR"
2010,0.425,"BGD"
2010,0.742,"BRB"
2010,0.829,"BLR"
2010,0.871,"BEL"
2010,0.695,"BLZ"
2010,0.4,"BEN"
2010,0.397,"BTN"
2010,0.641,"BOL"
2010,0.608,"BIH"
2010,0.64,"BWA"
2010,0.619,"BRA"
2010,0.685,"BRN"
2010,0.756,"BGR"
2010,0.232,"BFA"
2010,0.376,"BDI"
2010,0.513,"CPV"
2010,0.45,"KHM"
2010,0.468,"CMR"
2010,0.859,"CAN"
2010,0.309,"CAF"
2010,0.249,"TCD"
2010,0.747,"CHL"
2010,0.602,"CHN"
2010,0.644,"COL"
2010,0.434,"COM"
2010,0.5,"COG"
2010,0.424,"COD"
2010,0.65,"CRI"
2010,0.76,"HRV"
2010,0.824,"CUB"
2010,0.767,"CYP"
2010,0.858,"CZE"
2010,0.376,"CIV"
2010,0.895,"DNK"
2010,0.296,"DJI"
2010,0.613,"DMA"
2010,0.606,"DOM"
2010,0.632,"ECU"
2010,0.551,"EGY"
2010,0.586,"SLV"
2010,0.438,"GNQ"
2010,0.279,"ERI"
2010,0.872,"EST"
2010,0.501,"SWZ"
2010,0.305,"ETH"
2010,0.736,"FJI"
2010,0.879,"FIN"
2010,0.81,"FRA"
2010,0.599,"GAB"
2010,0.336,"GMB"
2010,0.777,"GEO"
2010,0.928,"DEU"
2010,0.526,"GHA"
2010,0.793,"GRC"
2010,0.719,"GRD"
2010,0.457,"GTM"
2010,0.288,"GIN"
2010,0.361,"GNB"
2010,0.575,"GUY"
2010,0.399,"HTI"
2010,0.477,"HND"
2010,0.808,"HKG"
2010,0.819,"HUN"
2010,0.853,"ISL"
2010,0.478,"IND"
2010,0.586,"IDN"
2010,0.662,"IRN"
2010,0.503,"IRQ"
2010,0.907,"IRL"
2010,0.86,"ISR"
2010,0.778,"ITA"
2010,0.652,"JAM"
2010,0.802,"JPN"
2010,0.685,"JOR"
2010,0.781,"KAZ"
2010,0.501,"KEN"
2010,0.605,"KIR"
2010,0.86,"KOR"
2010,0.599,"KWT"
2010,0.697,"KGZ"
2010,0.429,"LAO"
2010,0.85,"LVA"
2010,0.631,"LBN"
2010,0.492,"LSO"
2010,0.4,"LBR"
2010,0.634,"LBY"
2010,0.807,"LIE"
2010,0.854,"LTU"
2010,0.78,"LUX"
2010,0.484,"MDG"
2010,0.428,"MWI"
2010,0.687,"MYS"
2010,0.494,"MDV"
2010,0.277,"MLI"
2010,0.769,"MLT"
2010,NA,"MHL"
2010,0.338,"MRT"
2010,0.664,"MUS"
2010,0.623,"MEX"
2010,0.564,"FSM"
2010,0.696,"MDA"
2010,0.721,"MNG"
2010,0.787,"MNE"
2010,0.449,"MAR"
2010,0.373,"MOZ"
2010,0.392,"MMR"
2010,0.538,"NAM"
2010,0.443,"NPL"
2010,0.871,"NLD"
2010,0.899,"NZL"
2010,0.52,"NIC"
2010,0.18,"NER"
2010,0.407,"NGA"
2010,0.912,"NOR"
2010,0.635,"OMN"
2010,0.365,"PAK"
2010,0.795,"PLW"
2010,0.655,"PSE"
2010,0.665,"PAN"
2010,0.405,"PNG"
2010,0.599,"PRY"
2010,0.652,"PER"
2010,0.622,"PHL"
2010,0.832,"POL"
2010,0.715,"PRT"
2010,0.637,"QAT"
2010,0.783,"ROU"
2010,0.772,"RUS"
2010,0.437,"RWA"
2010,0.631,"KNA"
2010,0.644,"LCA"
2010,0.657,"VCT"
2010,0.676,"WSM"
2010,0.455,"STP"
2010,0.691,"SAU"
2010,0.301,"SEN"
2010,0.722,"SRB"
2010,0.642,"SYC"
2010,0.349,"SLE"
2010,0.795,"SGP"
2010,0.802,"SVK"
2010,0.878,"SVN"
2010,0.437,"SLB"
2010,0.69,"ZAF"
2010,0.297,"SSD"
2010,0.78,"ESP"
2010,0.739,"LKA"
2010,0.306,"SDN"
2010,0.602,"SUR"
2010,0.853,"SWE"
2010,0.877,"CHE"
2010,0.537,"SYR"
2010,0.671,"TJK"
2010,0.416,"TZA"
2010,0.624,"THA"
2010,0.662,"MKD"
2010,0.493,"TLS"
2010,0.464,"TGO"
2010,0.757,"TON"
2010,0.708,"TTO"
2010,0.625,"TUN"
2010,0.608,"TUR"
2010,0.624,"TKM"
2010,0.493,"UGA"
2010,0.788,"UKR"
2010,0.703,"ARE"
2010,0.896,"GBR"
2010,0.902,"USA"
2010,0.687,"URY"
2010,0.674,"UZB"
2010,0.523,"VUT"
2010,0.686,"VEN"
2010,0.583,"VNM"
2010,0.326,"YEM"
2010,0.555,"ZMB"
2010,0.523,"ZWE"
2011,0.382,"AFG"
2011,0.693,"ALB"
2011,0.644,"DZA"
2011,0.663,"AND"
2011,0.423,"AGO"
2011,0.659,"ATG"
2011,0.807,"ARG"
2011,0.732,"ARM"
2011,0.916,"AUS"
2011,0.838,"AUT"
2011,0.684,"AZE"
2011,0.723,"BHS"
2011,0.664,"BHR"
2011,0.442,"BGD"
2011,0.755,"BRB"
2011,0.833,"BLR"
2011,0.873,"BEL"
2011,0.697,"BLZ"
2011,0.411,"BEN"
2011,0.408,"BTN"
2011,0.649,"BOL"
2011,0.626,"BIH"
2011,0.646,"BWA"
2011,0.622,"BRA"
2011,0.693,"BRN"
2011,0.76,"BGR"
2011,0.245,"BFA"
2011,0.392,"BDI"
2011,0.522,"CPV"
2011,0.46,"KHM"
2011,0.486,"CMR"
2011,0.863,"CAN"
2011,0.317,"CAF"
2011,0.269,"TCD"
2011,0.753,"CHL"
2011,0.61,"CHN"
2011,0.652,"COL"
2011,0.446,"COM"
2011,0.5,"COG"
2011,0.44,"COD"
2011,0.659,"CRI"
2011,0.772,"HRV"
2011,0.813,"CUB"
2011,0.771,"CYP"
2011,0.863,"CZE"
2011,0.386,"CIV"
2011,0.924,"DNK"
2011,0.3,"DJI"
2011,0.613,"DMA"
2011,0.611,"DOM"
2011,0.637,"ECU"
2011,0.556,"EGY"
2011,0.57,"SLV"
2011,0.438,"GNQ"
2011,0.269,"ERI"
2011,0.876,"EST"
2011,0.508,"SWZ"
2011,0.312,"ETH"
2011,0.749,"FJI"
2011,0.884,"FIN"
2011,0.812,"FRA"
2011,0.604,"GAB"
2011,0.342,"GMB"
2011,0.779,"GEO"
2011,0.932,"DEU"
2011,0.533,"GHA"
2011,0.795,"GRC"
2011,0.726,"GRD"
2011,0.47,"GTM"
2011,0.309,"GIN"
2011,0.371,"GNB"
2011,0.591,"GUY"
2011,0.407,"HTI"
2011,0.48,"HND"
2011,0.807,"HKG"
2011,0.823,"HUN"
2011,0.868,"ISL"
2011,0.494,"IND"
2011,0.598,"IDN"
2011,0.684,"IRN"
2011,0.511,"IRQ"
2011,0.862,"IRL"
2011,0.867,"ISR"
2011,0.787,"ITA"
2011,0.655,"JAM"
2011,0.813,"JPN"
2011,0.68,"JOR"
2011,0.791,"KAZ"
2011,0.508,"KEN"
2011,0.615,"KIR"
2011,0.862,"KOR"
2011,0.601,"KWT"
2011,0.697,"KGZ"
2011,0.447,"LAO"
2011,0.848,"LVA"
2011,0.637,"LBN"
2011,0.498,"LSO"
2011,0.407,"LBR"
2011,0.625,"LBY"
2011,0.819,"LIE"
2011,0.85,"LTU"
2011,0.78,"LUX"
2011,0.484,"MDG"
2011,0.433,"MWI"
2011,0.694,"MYS"
2011,0.513,"MDV"
2011,0.283,"MLI"
2011,0.763,"MLT"
2011,NA,"MHL"
2011,0.344,"MRT"
2011,0.681,"MUS"
2011,0.638,"MEX"
2011,0.573,"FSM"
2011,0.699,"MDA"
2011,0.734,"MNG"
2011,0.787,"MNE"
2011,0.463,"MAR"
2011,0.368,"MOZ"
2011,0.407,"MMR"
2011,0.549,"NAM"
2011,0.451,"NPL"
2011,0.896,"NLD"
2011,0.901,"NZL"
2011,0.524,"NIC"
2011,0.189,"NER"
2011,0.424,"NGA"
2011,0.914,"NOR"
2011,0.647,"OMN"
2011,0.37,"PAK"
2011,0.801,"PLW"
2011,0.66,"PSE"
2011,0.662,"PAN"
2011,0.419,"PNG"
2011,0.606,"PRY"
2011,0.678,"PER"
2011,0.633,"PHL"
2011,0.833,"POL"
2011,0.724,"PRT"
2011,0.662,"QAT"
2011,0.777,"ROU"
2011,0.784,"RUS"
2011,0.44,"RWA"
2011,0.642,"KNA"
2011,0.651,"LCA"
2011,0.661,"VCT"
2011,0.681,"WSM"
2011,0.466,"STP"
2011,0.719,"SAU"
2011,0.32,"SEN"
2011,0.744,"SRB"
2011,0.622,"SYC"
2011,0.357,"SLE"
2011,0.803,"SGP"
2011,0.818,"SVK"
2011,0.878,"SVN"
2011,0.442,"SLB"
2011,0.686,"ZAF"
2011,0.297,"SSD"
2011,0.793,"ESP"
2011,0.743,"LKA"
2011,0.299,"SDN"
2011,0.607,"SUR"
2011,0.851,"SWE"
2011,0.88,"CHE"
2011,0.548,"SYR"
2011,0.668,"TJK"
2011,0.415,"TZA"
2011,0.626,"THA"
2011,0.667,"MKD"
2011,0.503,"TLS"
2011,0.477,"TGO"
2011,0.761,"TON"
2011,0.71,"TTO"
2011,0.635,"TUN"
2011,0.639,"TUR"
2011,0.625,"TKM"
2011,0.487,"UGA"
2011,0.787,"UKR"
2011,0.711,"ARE"
2011,0.872,"GBR"
2011,0.907,"USA"
2011,0.703,"URY"
2011,0.681,"UZB"
2011,0.525,"VUT"
2011,0.718,"VEN"
2011,0.602,"VNM"
2011,0.343,"YEM"
2011,0.563,"ZMB"
2011,0.514,"ZWE"
2012,0.39,"AFG"
2012,0.73,"ALB"
2012,0.652,"DZA"
2012,0.715,"AND"
2012,0.435,"AGO"
2012,0.663,"ATG"
2012,0.805,"ARG"
2012,0.735,"ARM"
2012,0.919,"AUS"
2012,0.841,"AUT"
2012,0.689,"AZE"
2012,0.726,"BHS"
2012,0.664,"BHR"
2012,0.454,"BGD"
2012,0.776,"BRB"
2012,0.836,"BLR"
2012,0.874,"BEL"
2012,0.708,"BLZ"
2012,0.433,"BEN"
2012,0.424,"BTN"
2012,0.659,"BOL"
2012,0.672,"BIH"
2012,0.651,"BWA"
2012,0.63,"BRA"
2012,0.709,"BRN"
2012,0.764,"BGR"
2012,0.254,"BFA"
2012,0.399,"BDI"
2012,0.524,"CPV"
2012,0.467,"KHM"
2012,0.51,"CMR"
2012,0.867,"CAN"
2012,0.322,"CAF"
2012,0.278,"TCD"
2012,0.756,"CHL"
2012,0.617,"CHN"
2012,0.647,"COL"
2012,0.457,"COM"
2012,0.5,"COG"
2012,0.442,"COD"
2012,0.684,"CRI"
2012,0.778,"HRV"
2012,0.773,"CUB"
2012,0.777,"CYP"
2012,0.859,"CZE"
2012,0.393,"CIV"
2012,0.925,"DNK"
2012,0.303,"DJI"
2012,0.614,"DMA"
2012,0.616,"DOM"
2012,0.642,"ECU"
2012,0.571,"EGY"
2012,0.577,"SLV"
2012,0.439,"GNQ"
2012,0.271,"ERI"
2012,0.877,"EST"
2012,0.515,"SWZ"
2012,0.314,"ETH"
2012,0.753,"FJI"
2012,0.887,"FIN"
2012,0.817,"FRA"
2012,0.608,"GAB"
2012,0.348,"GMB"
2012,0.79,"GEO"
2012,0.935,"DEU"
2012,0.541,"GHA"
2012,0.805,"GRC"
2012,0.733,"GRD"
2012,0.45,"GTM"
2012,0.322,"GIN"
2012,0.377,"GNB"
2012,0.591,"GUY"
2012,0.411,"HTI"
2012,0.474,"HND"
2012,0.824,"HKG"
2012,0.831,"HUN"
2012,0.883,"ISL"
2012,0.507,"IND"
2012,0.607,"IDN"
2012,0.731,"IRN"
2012,0.506,"IRQ"
2012,0.878,"IRL"
2012,0.87,"ISR"
2012,0.787,"ITA"
2012,0.666,"JAM"
2012,0.823,"JPN"
2012,0.685,"JOR"
2012,0.801,"KAZ"
2012,0.515,"KEN"
2012,0.619,"KIR"
2012,0.86,"KOR"
2012,0.604,"KWT"
2012,0.71,"KGZ"
2012,0.459,"LAO"
2012,0.843,"LVA"
2012,0.619,"LBN"
2012,0.505,"LSO"
2012,0.414,"LBR"
2012,0.616,"LBY"
2012,0.827,"LIE"
2012,0.844,"LTU"
2012,0.779,"LUX"
2012,0.489,"MDG"
2012,0.438,"MWI"
2012,0.696,"MYS"
2012,0.525,"MDV"
2012,0.284,"MLI"
2012,0.777,"MLT"
2012,NA,"MHL"
2012,0.359,"MRT"
2012,0.699,"MUS"
2012,0.65,"MEX"
2012,0.581,"FSM"
2012,0.709,"MDA"
2012,0.74,"MNG"
2012,0.791,"MNE"
2012,0.481,"MAR"
2012,0.366,"MOZ"
2012,0.417,"MMR"
2012,0.557,"NAM"
2012,0.475,"NPL"
2012,0.895,"NLD"
2012,0.903,"NZL"
2012,0.529,"NIC"
2012,0.2,"NER"
2012,0.464,"NGA"
2012,0.907,"NOR"
2012,0.664,"OMN"
2012,0.376,"PAK"
2012,0.803,"PLW"
2012,0.667,"PSE"
2012,0.668,"PAN"
2012,0.419,"PNG"
2012,0.609,"PRY"
2012,0.666,"PER"
2012,0.644,"PHL"
2012,0.817,"POL"
2012,0.733,"PRT"
2012,0.678,"QAT"
2012,0.763,"ROU"
2012,0.796,"RUS"
2012,0.443,"RWA"
2012,0.652,"KNA"
2012,0.645,"LCA"
2012,0.657,"VCT"
2012,0.684,"WSM"
2012,0.476,"STP"
2012,0.747,"SAU"
2012,0.333,"SEN"
2012,0.741,"SRB"
2012,0.686,"SYC"
2012,0.364,"SLE"
2012,0.816,"SGP"
2012,0.824,"SVK"
2012,0.859,"SVN"
2012,0.447,"SLB"
2012,0.685,"ZAF"
2012,0.297,"SSD"
2012,0.8,"ESP"
2012,0.744,"LKA"
2012,0.311,"SDN"
2012,0.612,"SUR"
2012,0.854,"SWE"
2012,0.885,"CHE"
2012,0.561,"SYR"
2012,0.668,"TJK"
2012,0.426,"TZA"
2012,0.626,"THA"
2012,0.67,"MKD"
2012,0.503,"TLS"
2012,0.483,"TGO"
2012,0.761,"TON"
2012,0.712,"TTO"
2012,0.633,"TUN"
2012,0.651,"TUR"
2012,0.626,"TKM"
2012,0.483,"UGA"
2012,0.791,"UKR"
2012,0.719,"ARE"
2012,0.866,"GBR"
2012,0.906,"USA"
2012,0.717,"URY"
2012,0.692,"UZB"
2012,0.527,"VUT"
2012,0.719,"VEN"
2012,0.608,"VNM"
2012,0.349,"YEM"
2012,0.572,"ZMB"
