"iso3c","year","corr","burreau","demAcc","lawOrder"
"NOR",1992,"6","3.5","6","6"
"NOR",1993,"6","3.5","6","6"
"NOR",1994,"6","3.70833333333333","6","6"
"NOR",1995,"6","4","6","6"
"NOR",1996,"5.5","4","6","6"
"NOR",1997,"5","4","6","6"
"NOR",1998,"5","4","6","6"
"NOR",1999,"5","4","6","6"
"NOR",2000,"5","4","6","6"
"NOR",2001,"5","4","6","6"
"NOR",2002,"5","4","6","6"
"NOR",2003,"5","4","6","6"
"NOR",2004,"5","4","6","6"
"NOR",2005,"5","4","6","6"
"NOR",2006,"5","4","6","6"
"NOR",2007,"5.00","4.00","6.00","6.00"
"NOR",2008,"5","4","6","6"
"NOR",2009,"5","4","6","6"
"NOR",2010,"5","4","6","6"
"NOR",2011,"5","4","6","6"
"NOR",2012,"5.33333333333333","4","6","6"
"NOR",2013,"5.5","4","6","6"
"NOR",2014,"5.5","4","6","6"
"NOR",2015,"5.5","4","6","6"
"NOR",2016,"5.5","4","6","6"
"NOR",2017,"5.5","4","6","6"
"NZL",1984,"6","4","6","6"
"NZL",1985,"6","4","6","6"
"NZL",1986,"6","4","6","6"
"NZL",1987,"6","4","6","6"
"NZL",1988,"6","4","6","6"
"NZL",1989,"6","4","6","6"
"NZL",1990,"6","4","6","6"
"NZL",1991,"6","4","6","6"
"NZL",1992,"6","4","6","6"
"NZL",1993,"6","4","6","6"
"NZL",1994,"6","4","6","6"
"NZL",1995,"6","4","6","6"
"NZL",1996,"5.5","4","6","5.66666666666667"
"NZL",1997,"5","4","6","6"
"NZL",1998,"5","4","5","6"
"NZL",1999,"5","4","5","6"
"NZL",2000,"5","4","6","6"
"NZL",2001,"5.08333333333333","4","6","6"
"NZL",2002,"5.5","4","6","6"
"NZL",2003,"5.5","4","6","6"
"NZL",2004,"5.5","4","6","6"
"NZL",2005,"5.5","4","6","5.79166666666667"
"NZL",2006,"5.5","4","6","5.5"
"NZL",2007,"5.50","4.00","6.00","5.50"
"NZL",2008,"5.5","4","6","5.5"
"NZL",2009,"5.5","4","6","5.5"
"NZL",2010,"5.5","4","6","5.5"
"NZL",2011,"5.5","4","6","5.5"
"NZL",2012,"5.5","4","6","5.5"
"NZL",2013,"5.5","4","6","5.5"
"NZL",2014,"5.5","4","6","5.5"
"NZL",2015,"5.5","4","6","5.5"
"NZL",2016,"5.5","4","6","5.5"
"NZL",2017,"5.5","4","6","5.5"
"OMN",1984,NA,NA,NA,NA
"OMN",1985,"3","2","3","3"
"OMN",1986,"3","2","3","3"
"OMN",1987,"3","2","3","3"
"OMN",1988,"3","2","3","3.91666666666667"
"OMN",1989,"3","2","3","4"
"OMN",1990,"3","2","3","4"
"OMN",1991,"3","2","3","4"
"OMN",1992,"3","3","2","4"
"OMN",1993,"3","3","2","4"
"OMN",1994,"3","3","2","4.75"
"OMN",1995,"3","3","2","5"
"OMN",1996,"3","3","2","5"
"OMN",1997,"3","2.58333333333333","1.58333333333333","5"
"OMN",1998,"3","2","1","5"
"OMN",1999,"3","2","1","5"
"OMN",2000,"3","2","1","5"
"OMN",2001,"2.75","2","1","5"
"OMN",2002,"2.5","2","1","5"
"OMN",2003,"2.5","2","1","5"
"OMN",2004,"2.5","2","1","5"
"OMN",2005,"2.5","2","1","5"
"OMN",2006,"2.5","2","1","5"
"OMN",2007,"2.50","2.00","1.00","5.00"
"OMN",2008,"2.5","2","1","5"
"OMN",2009,"2.5","2","1","5"
"OMN",2010,"2.5","2","1","5"
"OMN",2011,"2.5","2","1.16666666666667","5"
"OMN",2012,"2.5","2","2","5"
"OMN",2013,"2.5","2","2","5"
"OMN",2014,"2.54166666666667","2","2","5"
"OMN",2015,"3","2","2","5"
"OMN",2016,"3","2","2","5"
"OMN",2017,"3","2","2","5"
"PAK",1984,"1","1.25","1","2"
"PAK",1985,"2","2","1","2"
"PAK",1986,"2","2","1.91666666666667","2"
"PAK",1987,"2","2","2","2"
"PAK",1988,"2","2","2","2"
"PAK",1989,"2","2","2","2"
"PAK",1990,"2","2","2","1.08333333333333"
"PAK",1991,"2","2","2","1"
"PAK",1992,"2","2","2","1.25"
"PAK",1993,"2","2","2","2"
"PAK",1994,"2","2","3.5","2.91666666666667"
"PAK",1995,"2","2","4","3"
"PAK",1996,"2","2","4.25","3.58333333333333"
"PAK",1997,"2.91666666666667","2","5","3.91666666666667"
"PAK",1998,"3","2","3","3"
"PAK",1999,"2.5","2","2.75","3"
"PAK",2000,"2","2","0","3"
"PAK",2001,"1.91666666666667","2","0","3"
"PAK",2002,"1.5","2","1.04166666666667","3"
"PAK",2003,"1.5","2","1","3"
"PAK",2004,"1.5","2","1","3"
"PAK",2005,"1.5","2","1","3"
"PAK",2006,"1.5","2","1","3"
"PAK",2007,"1.96","2.00","1.00","3.00"
"PAK",2008,"2","2","1.41666666666667","3"
"PAK",2009,"2","2","1.875","3"
"PAK",2010,"2","2","2.66666666666667","3.41666666666667"
"PAK",2011,"2","2","3","3.5"
"PAK",2012,"2","2","3","3.5"
"PAK",2013,"2","2","4","3.5"
"PAK",2014,"2","2","4.5","3.20833333333333"
"PAK",2015,"2","2","4.5","3"
"PAK",2016,"2","2","4.5","3"
"PAK",2017,"2","2","4.5","3"
"PAN",1984,"2","0","2.16666666666667","2"
"PAN",1985,"2","0","2.75","2"
"PAN",1986,"2","0","2","2"
"PAN",1987,"2","0","2","2"
"PAN",1988,"2","0","2","2"
"PAN",1989,"2","0","2","2"
"PAN",1990,"2","0","2","2"
"PAN",1991,"2","0","2","2"
"PAN",1992,"2","0","2","2"
"PAN",1993,"2","0","2.83333333333333","2.75"
"PAN",1994,"2","0.25","3","3"
"PAN",1995,"2","1","3","3"
"PAN",1996,"2","1","3","3"
"PAN",1997,"2","1.83333333333333","4.25","3"
"PAN",1998,"2","3","6","3"
"PAN",1999,"2","3","6","3"
"PAN",2000,"2","3","6","3"
"PAN",2001,"2","2.41666666666667","6","3"
"PAN",2002,"2","2","6","3"
"PAN",2003,"2","2","6","3"
"PAN",2004,"2","2","6","3"
"PAN",2005,"2","2","6","3"
"PAN",2006,"2","2","6","3"
"PAN",2007,"2.00","2.00","6.00","3.00"
"PAN",2008,"2","2","6","3"
"PAN",2009,"2","2","6","3"
"PAN",2010,"2","2","6","3"
"PAN",2011,"2","2","6","3"
"PAN",2012,"2","2","6","3"
"PAN",2013,"2","2","6","3"
"PAN",2014,"2","2","6","3"
"PAN",2015,"2","2","6","3"
"PAN",2016,"2","2","6","3"
"PAN",2017,"2","2","6","3"
"PER",1984,"2.66666666666667","1","3.66666666666667","1"
"PER",1985,"3","1","3","1"
"PER",1986,"3","1","3","1"
"PER",1987,"3","1","3","1"
"PER",1988,"3","1","3","1"
"PER",1989,"3","1","3","1"
"PER",1990,"3","1","3","1"
"PER",1991,"3","1","3","1"
"PER",1992,"3","1","2.25","1.33333333333333"
"PER",1993,"3","1","2","2.5"
"PER",1994,"3","1","2","3"
"PER",1995,"3","1","2","3"
"PER",1996,"3","1","2","3"
"PER",1997,"3","1.41666666666667","2","3"
"PER",1998,"3","2","2","3"
"PER",1999,"3","2","2","3"
"PER",2000,"3.08333333333333","2","2","3"
"PER",2001,"3.66666666666667","2","3.5","3"
"PER",2002,"2","2","5","3"
"PER",2003,"2.41666666666667","2","5","3"
"PER",2004,"2.5","2","5","3"
"PER",2005,"2.5","2","5","3"
"PER",2006,"2.5","2","5","3"
"PER",2007,"2.50","2.00","5.00","3.00"
"PER",2008,"2.5","2","5","3"
"PER",2009,"2.5","2","5","3.375"
"PER",2010,"2.5","2","5","3.5"
"PER",2011,"2.5","2","5","3.29166666666667"
"PER",2012,"2.16666666666667","2","5","3"
"PER",2013,"2","2","5","3"
"PER",2014,"2","2","5","3"
"PER",2015,"2","2","5","3"
"PER",2016,"2.41666666666667","2","5","3"
"PER",2017,"2.58333333333333","2","5","3"
"PHL",1984,"0","1","2.83333333333333","1"
"PHL",1985,"0","0.666666666666667","3.91666666666667","1"
"PHL",1986,"1.66666666666667","1","4.83333333333333","1"
"PHL",1987,"2","0.666666666666667","5","1"
"PHL",1988,"2","0","5","1"
"PHL",1989,"2","0","4.91666666666667","1"
"PHL",1990,"2","0","3.83333333333333","1"
"PHL",1991,"2","0","3","1"
"PHL",1992,"2.5","0.416666666666667","3","2"
"PHL",1993,"3","1","3.33333333333333","3.33333333333333"
"PHL",1994,"3","1","4","4"
"PHL",1995,"3","1","4","4"
"PHL",1996,"3","1.83333333333333","4.91666666666667","4"
"PHL",1997,"3","2.41666666666667","5.41666666666667","4"
"PHL",1998,"3.41666666666667","3","6","4"
"PHL",1999,"4","3","5.91666666666667","4"
"PHL",2000,"2.41666666666667","3","5","3.08333333333333"
"PHL",2001,"1.91666666666667","3","5","2"
"PHL",2002,"1.5","3","5","2"
"PHL",2003,"1.91666666666667","3","5","2"
"PHL",2004,"2","3","5","2"
"PHL",2005,"2","3","5","2.25"
"PHL",2006,"2","3","5","2.5"
"PHL",2007,"2.00","3.00","5.00","2.50"
"PHL",2008,"2","3","5","2.5"
"PHL",2009,"2","3","5","2.5"
"PHL",2010,"2","3","5","2.5"
"PHL",2011,"2","3","5","2.5"
"PHL",2012,"2","3","5","2.5"
"PHL",2013,"2.25","3","5","2.5"
"PHL",2014,"2.5","3","5","2.5"
"PHL",2015,"2.5","3","5","2.5"
"PHL",2016,"2.5","3","5","2.5"
"PHL",2017,"2.5","3","5","2.5"
"PNG",1984,"3","3","4.75","4"
"PNG",1985,"3","3","5","4"
"PNG",1986,"3","3","5","4"
"PNG",1987,"3.16666666666667","3","4.91666666666667","3.91666666666667"
"PNG",1988,"3","3","5","4"
"PNG",1989,"3","3","5","4"
"PNG",1990,"3","3","5","3.08333333333333"
"PNG",1991,"3","3","5","3"
"PNG",1992,"3","3","5","3"
"PNG",1993,"3","3","5","3"
"PNG",1994,"3","3","5","3"
"PNG",1995,"3","3","5","3"
"PNG",1996,"3","3","5","3"
"PNG",1997,"3.41666666666667","2.58333333333333","5.41666666666667","3"
"PNG",1998,"4","2","4","3"
"PNG",1999,"3.08333333333333","2","4","3"
"PNG",2000,"2.08333333333333","2","3.91666666666667","2.08333333333333"
"PNG",2001,"1.16666666666667","2","3","2"
"PNG",2002,"1","2","2.91666666666667","2"
"PNG",2003,"1","2","3","2"
"PNG",2004,"1","2","3","2"
"PNG",2005,"1","2","4.5","2.25"
"PNG",2006,"1","2","4.5","2.5"
"PNG",2007,"1.00","2.00","4.50","2.50"
"PNG",2008,"1","2","4.5","2.5"
"PNG",2009,"1","2","3.95833333333333","2.5"
"PNG",2010,"1.75","2","3.29166666666667","2.5"
"PNG",2011,"2","2","3","2.5"
"PNG",2012,"2","2","3","2.5"
"PNG",2013,"2","2","3","2.5"
"PNG",2014,"2","2","3","2.75"
"PNG",2015,"2","2","3","3"
"PNG",2016,"2","2","3","3"
"PNG",2017,"2","2","3","3"
"POL",1984,"3","1","1.57142857142857","4"
"POL",1985,"4","1","2","4"
"POL",1986,"4","1","2","4"
"POL",1987,"4","1","2","4"
"POL",1988,"4","1","2","4"
"POL",1989,"4","1","2.5","4"
"POL",1990,"4.91666666666667","2.33333333333333","3","4"
"POL",1991,"5","3","3.08333333333333","4"
"POL",1992,"5","3","3","5.66666666666667"
"POL",1993,"5","3","3.5","6"
"POL",1994,"5","3","4.75","6"
"POL",1995,"5","3.20833333333333","5","5.66666666666667"
"POL",1996,"5","3.33333333333333","5","5"
"POL",1997,"5","3.29166666666667","5.41666666666667","5"
"POL",1998,"5","3","6","5"
"POL",1999,"3.66666666666667","3","6","4.58333333333333"
"POL",2000,"3","3","6","4"
"POL",2001,"2.75","3","6","4"
"POL",2002,"2","3","6","4"
"POL",2003,"2","3","6","4"
"POL",2004,"2","3","6","4"
"POL",2005,"2.125","3","6","4.25"
"POL",2006,"2.5","3","6","4.5"
"POL",2007,"2.50","3.00","6.00","4.50"
"POL",2008,"2.5","3","6","4.5"
"POL",2009,"2.5","3","6","4.5"
"POL",2010,"2.5","3","6","4.5"
"POL",2011,"2.5","3","6","4.5"
"POL",2012,"2.83333333333333","3","6","4.5"
"POL",2013,"3","3","6","4.5"
"POL",2014,"3.04166666666667","3","6","4.5"
"POL",2015,"3.5","3","6","4.5"
"POL",2016,"3.5","3","6","4.5"
"POL",2017,"3.33333333333333","3","5.54166666666667","3.95833333333333"
"PRK",1984,NA,NA,NA,NA
"PRK",1985,"5","2","5","3"
"PRK",1986,"5","2","5","3"
"PRK",1987,"5","2","5","2.41666666666667"
"PRK",1988,"5","2","3.33333333333333","2"
"PRK",1989,"5","2","3","2"
"PRK",1990,"5","2","3","2"
"PRK",1991,"4.5","1.75","2.75","2"
"PRK",1992,"3","1","2","2"
"PRK",1993,"3","1","2","2.75"
"PRK",1994,"3","1","2","3.08333333333333"
"PRK",1995,"3","1","2","4.91666666666667"
"PRK",1996,"2.5","1","2","5"
"PRK",1997,"2","0.583333333333333","0.916666666666667","5"
"PRK",1998,"2","0","0","5"
"PRK",1999,"2","0","0","5"
"PRK",2000,"2","0","0","5"
"PRK",2001,"1.33333333333333","0","0.333333333333333","5"
"PRK",2002,"1","0","0.5","5"
"PRK",2003,"1","0","0.291666666666667","5"
"PRK",2004,"1","0","0","5"
"PRK",2005,"1","0","0","5"
"PRK",2006,"1","0","0","5"
"PRK",2007,"1.00","0.00","0.00","5.00"
"PRK",2008,"1","0","0","5"
"PRK",2009,"1","0","0","5"
"PRK",2010,"1","0","0","5"
"PRK",2011,"1","0","0","5"
"PRK",2012,"1","0","0","5"
"PRK",2013,"1","0","0","5"
"PRK",2014,"1","0","0","4.91666666666667"
"PRK",2015,"1","0","0","4.5"
"PRK",2016,"1","0","0","4.5"
"PRK",2017,"1","0","0","4.08333333333333"
"PRT",1984,"3.25","2.33333333333333","5","5"
"PRT",1985,"4","1.83333333333333","5","5"
"PRT",1986,"4","1.75","5","5"
"PRT",1987,"4.41666666666667","2","4.33333333333333","5"
"PRT",1988,"5","2","4","5"
"PRT",1989,"5","2","4","5"
"PRT",1990,"5","2.16666666666667","4","5"
"PRT",1991,"5","3","4.08333333333333","5"
"PRT",1992,"5","3","5","5"
"PRT",1993,"5","3","5","5"
"PRT",1994,"5","3","5","5.25"
"PRT",1995,"4.58333333333333","3","5.16666666666667","6"
"PRT",1996,"4.58333333333333","3","6","6"
"PRT",1997,"5","3","6","5.16666666666667"
"PRT",1998,"5","3","6","5"
"PRT",1999,"5","3","6","5"
"PRT",2000,"5","3","6","5"
"PRT",2001,"4.5","3","6","5"
"PRT",2002,"3.5","3","6","5"
"PRT",2003,"3.5","3","6","5"
"PRT",2004,"3.5","3","6","5"
"PRT",2005,"4","3","6","5"
"PRT",2006,"4","3","6","5"
"PRT",2007,"4.00","3.00","6.00","5.00"
"PRT",2008,"4","3","6","5"
"PRT",2009,"4","3","6","5"
"PRT",2010,"4","3","6","5"
"PRT",2011,"4","3","6","5"
"PRT",2012,"3.66666666666667","3","5.58333333333333","5"
"PRT",2013,"3.5","3","5.5","5"
"PRT",2014,"3.54166666666667","3","5.5","5"
"PRT",2015,"4","3","5.5","5"
"PRT",2016,"4","3","5.5","5"
"PRT",2017,"4","3","5.5","5"
"PRY",1984,"1.75","0","1","2"
"PRY",1985,"1","0","1","2"
"PRY",1986,"0.0833333333333333","0","1","2"
"PRY",1987,"0","0","1","2"
"PRY",1988,"0","0","1","2"
"PRY",1989,"0","0","1","2"
"PRY",1990,"0","0","1","2"
"PRY",1991,"1","0.333333333333333","1.33333333333333","2"
"PRY",1992,"3","1.83333333333333","2.83333333333333","4"
"PRY",1993,"2.16666666666667","2","3.66666666666667","4"
"PRY",1994,"2","2","4","4"
"PRY",1995,"2","2","4","4"
"PRY",1996,"2","2","4","4"
"PRY",1997,"2","1.58333333333333","4","4"
"PRY",1998,"2","1","4.25","4"
"PRY",1999,"2","1","2.41666666666667","3.08333333333333"
"PRY",2000,"2","1","2","3"
"PRY",2001,"1.83333333333333","1","2","3"
"PRY",2002,"1","1","2","2.16666666666667"
"PRY",2003,"1","1","2","2"
"PRY",2004,"1","1","2","2"
"PRY",2005,"1","1","2","2"
"PRY",2006,"1","1","2","2"
"PRY",2007,"1.00","1.00","2.00","2.00"
"PRY",2008,"1","1","2","2"
"PRY",2009,"1","1","2","2"
"PRY",2010,"1.375","1","2","2"
"PRY",2011,"1.5","1","2","2"
"PRY",2012,"1.5","1","2","2"
"PRY",2013,"1.5","1","2","2"
"PRY",2014,"1.625","1","2","2"
"PRY",2015,"2","1","2","2"
"PRY",2016,"2","1.04166666666667","2","2"
"PRY",2017,"2","1.5","2","2"
"QAT",1984,NA,NA,NA,NA
"QAT",1985,"2","1","2","3"
"QAT",1986,"2","1","2","3"
"QAT",1987,"2","1","2","3"
"QAT",1988,"2","1","2","3"
"QAT",1989,"2","1","2","3"
"QAT",1990,"2","1","2","3"
"QAT",1991,"2","1","2","3"
"QAT",1992,"2","2","2","3"
"QAT",1993,"2","2","2","3.5"
"QAT",1994,"2","2","2","5.5"
"QAT",1995,"2","2","1.66666666666667","6"
"QAT",1996,"2","2","1","6"
"QAT",1997,"2","2","1","6"
"QAT",1998,"2","2","1","6"
"QAT",1999,"2","2","1.75","6"
"QAT",2000,"2","2","2","6"
"QAT",2001,"2","2","2","6"
"QAT",2002,"2","2","2","5.5"
"QAT",2003,"2","2","2","5"
"QAT",2004,"2","2","2","5"
"QAT",2005,"2.5","2","2","5"
"QAT",2006,"2.5","2","2","5"
"QAT",2007,"2.50","2.00","2.00","5.00"
"QAT",2008,"2.5","2","2","5"
"QAT",2009,"2.5","2","2","5"
"QAT",2010,"2.5","2","2","5"
"QAT",2011,"2.5","2","2","5"
"QAT",2012,"2.83333333333333","2","2","5"
"QAT",2013,"3","2","2","5"
"QAT",2014,"3.08333333333333","2","2","5"
"QAT",2015,"4","2","2","5"
"QAT",2016,"4","2","2","5"
"QAT",2017,"3.66666666666667","2","2","5"
"ROU",1984,"2","0","3","2"
"ROU",1985,"2","0","3","2"
"ROU",1986,"2","0","3","2"
"ROU",1987,"2","0","2.16666666666667","2"
"ROU",1988,"2","0","2","2"
"ROU",1989,"2","0","2","2"
"ROU",1990,"3.5","0.75","2.75","2.91666666666667"
"ROU",1991,"4","1","3","3"
"ROU",1992,"4","1","3","3.66666666666667"
"ROU",1993,"4","1","3.75","4.75"
"ROU",1994,"4","1","4","5"
"ROU",1995,"4","1","4","5"
"ROU",1996,"3.08333333333333","1","4","5"
"ROU",1997,"3","1","5.08333333333333","5"
"ROU",1998,"3","1","6","5"
"ROU",1999,"3","1","6","4.08333333333333"
"ROU",2000,"3","1","6","4"
"ROU",2001,"2.83333333333333","1","6","4"
"ROU",2002,"2","1","6","4"
"ROU",2003,"2.29166666666667","1","6","4"
"ROU",2004,"2.5","1","6","4"
"ROU",2005,"2.5","1","6","4"
"ROU",2006,"2.5","1","6","4"
"ROU",2007,"2.50","1.00","6.00","4.00"
"ROU",2008,"2.5","1","6","4"
"ROU",2009,"2.5","1","6","4"
"ROU",2010,"2.5","1","6","4"
"ROU",2011,"2.5","1","6","4"
"ROU",2012,"2.16666666666667","1","6","3.75"
"ROU",2013,"2","1","6","3.5"
"ROU",2014,"2.04166666666667","1","6","3.5"
"ROU",2015,"2.5","1","6","3.5"
"ROU",2016,"2.5","1","6","3.5"
"ROU",2017,"2.5","1","6","3.375"
"RUS",1984,NA,NA,NA,NA
"RUS",1985,NA,NA,NA,NA
"RUS",1986,NA,NA,NA,NA
"RUS",1987,NA,NA,NA,NA
"RUS",1988,NA,NA,NA,NA
"RUS",1989,NA,NA,NA,NA
"RUS",1990,NA,NA,NA,NA
"RUS",1991,NA,NA,NA,NA
"RUS",1992,"3.91666666666667","2","3","3.58333333333333"
"RUS",1993,"3.16666666666667","2","3","3"
"RUS",1994,"3","2","3","3"
"RUS",1995,"3","2","3","3.08333333333333"
"RUS",1996,"2.33333333333333","2","4.25","4"
"RUS",1997,"2","1.58333333333333","4.58333333333333","4"
"RUS",1998,"2","1","3.33333333333333","3.5"
"RUS",1999,"1.33333333333333","1","2","3"
"RUS",2000,"1","1","3.41666666666667","3"
"RUS",2001,"1","1","3","3"
"RUS",2002,"1","1","3","3.41666666666667"
"RUS",2003,"1.25","1","3.75","4"
"RUS",2004,"1.95833333333333","1","3.41666666666667","4"
"RUS",2005,"2","1","3.5","4"
"RUS",2006,"2","1","3.25","4"
"RUS",2007,"2.00","1.00","3.00","4.00"
"RUS",2008,"2","1","2.5","4"
"RUS",2009,"2","1","2.5","4"
"RUS",2010,"2","1","2.5","4"
"RUS",2011,"2","1","2","4"
"RUS",2012,"1.66666666666667","1","2","3.5"
"RUS",2013,"1.5","1","2","3"
"RUS",2014,"1.5","1","2","3"
"RUS",2015,"1.5","1","2","3"
"RUS",2016,"1.5","1","2","3"
"RUS",2017,"1.5","1","2","3"
"SAU",1984,"3.33333333333333","2.75","1.75","3.66666666666667"
"SAU",1985,"3","3","2","4"
"SAU",1986,"3","3","2","4"
"SAU",1987,"3","3","2","4"
"SAU",1988,"2","3","2","4"
"SAU",1989,"2","3","2","4"
"SAU",1990,"2","3","2","3.58333333333333"
"SAU",1991,"2","3","2","3"
"SAU",1992,"2","2","2","4.41666666666667"
"SAU",1993,"2","2","2","5"
"SAU",1994,"2","2","2","5"
"SAU",1995,"2","2","1.75","5.5"
"SAU",1996,"2","2","0.333333333333333","5"
"SAU",1997,"2","2","0","5"
"SAU",1998,"2","2","0","5"
"SAU",1999,"2","2","0","5"
"SAU",2000,"2","2","0","5"
"SAU",2001,"2","2","0","5"
"SAU",2002,"2","2","0","5"
"SAU",2003,"2","2","0","5"
"SAU",2004,"2","2","0.0416666666666667","5"
"SAU",2005,"2","2","0.5","5"
"SAU",2006,"2","2","0.5","5"
"SAU",2007,"2.00","2.00","0.50","5.00"
"SAU",2008,"2","2","0.5","5"
"SAU",2009,"2","2","0.916666666666667","5"
"SAU",2010,"2.375","2","1","5"
"SAU",2011,"2.5","2","1","5"
"SAU",2012,"2.5","2","1","5"
"SAU",2013,"2.5","2","1","5"
"SAU",2014,"2.54166666666667","2","1","5"
"SAU",2015,"3","2","1.08333333333333","5"
"SAU",2016,"3","2","2","5"
"SAU",2017,"3.04166666666667","2","2","5"
"SDN",1984,"1.41666666666667","0","1.33333333333333","2"
"SDN",1985,"2","0","1","2"
"SDN",1986,"2","0","1","2"
"SDN",1987,"2","0","1","2"
"SDN",1988,"2","0","1","2"
"SDN",1989,"2","0","1","1.91666666666667"
"SDN",1990,"2","0","1","1"
"SDN",1991,"2","0","1","1"
"SDN",1992,"2","1","1","3"
"SDN",1993,"2","1","1","2.66666666666667"
"SDN",1994,"2","1","1","2"
"SDN",1995,"2","1","1","2"
"SDN",1996,"1.83333333333333","1","1","2"
"SDN",1997,"1","1","1","2"
"SDN",1998,"1","1","1","2"
"SDN",1999,"1","1","1.91666666666667","2"
"SDN",2000,"1","1","2","2"
"SDN",2001,"1","1","3.08333333333333","2"
"SDN",2002,"1","1","3.5","2.5"
"SDN",2003,"1","1","3.5","2.5"
"SDN",2004,"1","1","3.375","2.5"
"SDN",2005,"1","1","2","2.5"
"SDN",2006,"1","1","2","2.5"
"SDN",2007,"1.00","1.00","2.00","2.50"
"SDN",2008,"1","1","2","2.5"
"SDN",2009,"1","1","1.83333333333333","2.5"
"SDN",2010,"1","1","2","2.5"
"SDN",2011,"1","1","2","2.5"
"SDN",2012,"0.666666666666667","1","2","2.5"
"SDN",2013,"0.5","1","2","2.5"
"SDN",2014,"0.5","1","2","2.5"
"SDN",2015,"0.5","1","2","2.5"
"SDN",2016,"0.5","1","2","2.5"
"SDN",2017,"0.5","1","2","2.5"
"SEN",1984,"3","2","2","2"
"SEN",1985,"3","2","2","2"
"SEN",1986,"3","2","2","2"
"SEN",1987,"3","2","2","2"
"SEN",1988,"3","2","2.58333333333333","2"
"SEN",1989,"3","2","2.83333333333333","2"
"SEN",1990,"3","2","2.66666666666667","2"
"SEN",1991,"3","2","3.41666666666667","2"
"SEN",1992,"3","2","4","2"
"SEN",1993,"3","2","4.5","2"
"SEN",1994,"3","2","5","2"
"SEN",1995,"3","2","5","2.66666666666667"
"SEN",1996,"3","2","5","3"
"SEN",1997,"3","1.58333333333333","5","3"
"SEN",1998,"3","1","4.5","3"
"SEN",1999,"3","1","4","3"
"SEN",2000,"3","1","4","3"
"SEN",2001,"3","1","4","3"
"SEN",2002,"2.5","1","4","3"
"SEN",2003,"2.5","1","4","3"
"SEN",2004,"2.5","1","4","3"
"SEN",2005,"2.5","1","3.875","3"
"SEN",2006,"2.5","1","3.5","3"
"SEN",2007,"2.50","1.00","3.46","3.00"
"SEN",2008,"2.16666666666667","1","3.5","3"
"SEN",2009,"2","1","3.16666666666667","3"
"SEN",2010,"2","1","3","3"
"SEN",2011,"2","1","2.91666666666667","3"
"SEN",2012,"2.25","1","3.625","3"
"SEN",2013,"2.5","1","4","3"
"SEN",2014,"2.5","1","4","3"
"SEN",2015,"2.08333333333333","1","4","3"
"SEN",2016,"2","1","4","3"
"SEN",2017,"2","1","4","3"
"SGP",1984,"6","3.5","4","4.66666666666667"
"SGP",1985,"6","3.5","3","5"
"SGP",1986,"6","3.5","3","5"
"SGP",1987,"6","3.5","3","5"
"SGP",1988,"5","3.5","3","5"
"SGP",1989,"4","3.5","3","5"
"SGP",1990,"4","3.5","3","5"
"SGP",1991,"4","3.5","3","5"
"SGP",1992,"4","3.5","3","5"
"SGP",1993,"4","3.5","3","5"
"SGP",1994,"4","3.5","3","5.75"
"SGP",1995,"4","3.5","3","6"
"SGP",1996,"4","3.5","3","6"
"SGP",1997,"4","3.70833333333333","2.41666666666667","6"
"SGP",1998,"4","4","3","6"
"SGP",1999,"4","4","2.66666666666667","6"
"SGP",2000,"4","4","2","6"
"SGP",2001,"4.08333333333333","4","2","6"
"SGP",2002,"4.5","4","2","6"
"SGP",2003,"4.5","4","2","5.16666666666667"
"SGP",2004,"4.5","4","2","5"
"SGP",2005,"4.5","4","2","5"
"SGP",2006,"4.5","4","2","5"
"SGP",2007,"4.50","4.00","2.00","5.00"
"SGP",2008,"4.5","4","2","5"
"SGP",2009,"4.5","4","2","5"
"SGP",2010,"4.5","4","2","5"
"SGP",2011,"4.5","4","2","5"
"SGP",2012,"4.5","4","2","5"
"SGP",2013,"4.5","4","2","5"
"SGP",2014,"4.5","4","2","5"
"SGP",2015,"4.5","4","2","5"
"SGP",2016,"4.5","4","2","5"
"SGP",2017,"4.83333333333333","4","2","5"
"SLE",1984,NA,NA,NA,NA
"SLE",1985,"2","2","2","4"
"SLE",1986,"2","2","2","3.83333333333333"
"SLE",1987,"2","2","2","3"
"SLE",1988,"2","2","2","3"
"SLE",1989,"2","2","2","3"
"SLE",1990,"2","2","2","3"
"SLE",1991,"1.75","1.08333333333333","2","2.5"
"SLE",1992,"1","0.166666666666667","2","2"
"SLE",1993,"1","0","2","2"
"SLE",1994,"1","0","2","2"
"SLE",1995,"1","0","2.33333333333333","2"
"SLE",1996,"1.33333333333333","0.5","3.66666666666667","2"
"SLE",1997,"3","0.5","1.66666666666667","2.16666666666667"
"SLE",1998,"3","0","0","2.83333333333333"
"SLE",1999,"3","0","0","3"
"SLE",2000,"3","0","0","3"
"SLE",2001,"3","0","0","3"
"SLE",2002,"2.75","0","1.75","3"
"SLE",2003,"2.5","0","3","3"
"SLE",2004,"2.5","0","3.875","3.25"
"SLE",2005,"1.58333333333333","0","4.5","3.5"
"SLE",2006,"1.5","0","4.5","3.5"
"SLE",2007,"1.50","0.00","4.50","3.50"
"SLE",2008,"1.5","0","4.5","3.5"
"SLE",2009,"1.58333333333333","0","4.5","3.5"
"SLE",2010,"2","0","4.5","3.5"
"SLE",2011,"2","0","4.5","3.5"
