ref_area,source,indicator,type,year,value
SYR,BA:745,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,503.33
TGO,BB:686,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,490.55
TGO,BX:6388,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,727.96
TGO,BB:686,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,644.49
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,805.02
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,862.74
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,1087.02
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,1096.39
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,857.18
THA,BA:741,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,1155.85
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2000,25.1
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2001,28.11
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2002,35.24
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2003,42.47
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2004,56.39
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2005,73.63
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2006,96.12
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2007,122.68
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2008,149.92
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,172.39
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,205.17
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,234.83
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,284.47
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,344.02
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,386.99
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,394.66
TJK,CA:1705,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,412.6
TLS,BA:3050,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,341.63
TLS,BA:3050,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,1056.42
TLS,BA:3050,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,492.99
TON,BA:1712,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1990,333.29
TON,BA:1712,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1994,457.8
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,1047.2
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,1007.3
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,1002.32
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,1019.25
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,997.7
TTO,BA:549,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,1015.04
TUR,DA:506,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,1614.64
TZA,BA:1743,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2001,165.9
TZA,BA:1743,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2006,270.89
TZA,DA:2543,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,629.51
TZA,DA:2543,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,535.99
TZA,DA:2543,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,411.89
UGA,BB:268,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,301.86
UGA,BA:13047,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,254.05
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1995,169.17
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1996,165.5
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1997,166.17
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1998,163.7
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1999,157.67
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2000,164.82
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2007,644.44
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2008,714.43
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,648.23
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,707.64
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,795.17
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,927.5
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,1017.84
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,983.71
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,798.41
UKR,DA:5913,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,876.89
URY,DA:1759,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1996,17.56
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1998,723.63
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1999,757.66
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2000,767.58
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2001,754.81
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2002,681.17
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2003,598.55
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2004,611.11
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2005,638.69
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2006,712.7
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2007,763.07
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2008,824.14
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,887.33
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,894.57
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,988.59
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,1033.69
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,1085.85
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,1150.29
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,1168.47
URY,BA:348,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,1107.33
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1990,1495.37
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1991,1532.73
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1992,1574.43
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1993,1617.86
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1994,1670.77
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1995,1707.49
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1996,1760.62
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1997,1839.77
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1998,1914.68
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1999,1977.86
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2000,2055.54
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2001,2120.57
USA,DA:1765,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2002,2180.85
USA,BA:453,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,4407.94
USA,BA:453,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,4416.6
UZB,EA:1769,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,987.9
VEN,BA:382,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2008,750.28
VEN,BA:382,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,749.89
VEN,BA:382,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,747.47
VEN,BA:382,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,752.65
VEN,BA:382,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,814.09
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2007,295.33
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2009,85.14
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,380
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,409.73
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,461.08
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,478.79
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,506.77
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,576.77
VNM,BA:1788,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2016,606.11
WSM,BA:1794,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,746.86
YEM,BA:13360,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2010,506.63
YEM,BA:13360,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2014,649.28
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1996,1086.19
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1997,1133.8
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1998,1177
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,1999,1234.46
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2000,1321.64
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2001,1408.59
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2002,1447.4
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2003,1292.25
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2004,1384.96
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2005,1691.1
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2006,1839.92
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2007,1943.28
ZAF,DA:1811,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2008,2044.75
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,2601.54
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2012,2808.08
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2013,3272.73
ZAF,BA:595 (linked),EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,1135.71
ZWE,BA:1823,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2011,430.23
ZWE,DA:649,EAR_4MTH_SEX_ECO_CUR_NB,ECO_AGGREGATE_TOTAL,2015,1462.33
