"iso3c","year","EquipI","NonequipI"
"FIN",1996,0.0427543585268504,0.23872240747315
"FIN",1997,0.0440225099382315,0.234861394061769
"FIN",1998,0.0442153770775019,0.233599487922498
"FIN",1999,0.0394557091738886,0.222891452826111
"FIN",2000,0.0434915973143247,0.226553623685675
"FIN",2001,0.0479397821395876,0.213222885860412
"FIN",2002,0.0447224076269884,0.196899414373012
"FIN",2003,0.0461256263687674,0.206816577631233
"FIN",2004,0.0459206950751915,0.222426508924809
"FIN",2005,0.0534706365172608,0.243808125482739
"FIN",2006,0.0489963956474662,0.234626435352534
"FIN",2007,0.0573709379210747,0.230586432078925
"FIN",2008,0.0642706900288638,0.228129937971136
"FIN",2009,0.0571053058803086,0.206319299119691
"FJI",1980,0.150087461454009,0.190139635545991
"FJI",1981,0.135617492939281,0.235766919060719
"FJI",1982,0.102022451690987,0.181068259309013
"FJI",1983,0.0987365737347057,0.142685707265294
"FJI",1984,0.0874973677529863,0.124661223247014
"FJI",1985,0.0789304771241718,0.128798996875828
"FJI",1986,0.0804037826815996,0.1252847983184
"FJI",1987,0.0638918740123443,0.0812926879876557
"FJI",1988,0.0514170889032553,0.0789663130967447
"FJI",1989,0.0655104565961414,0.0895164414038586
"FJI",1990,0.0960019971645796,0.11169652683542
"FJI",1991,0.0784730600278896,0.10728624597211
"FJI",1992,0.0499204925677573,0.104796565432243
"FJI",1993,0.0693186478647757,0.128210027135224
"FJI",1994,0.0566653922710355,0.103039784728965
"FJI",1995,0.0506717711934303,0.11218060580657
"FJI",1996,0.0454967680840467,0.0886277939159533
"FJI",1997,0.0442206613629152,0.0907665886370848
"FJI",1998,0.0436431345891744,0.141829339410826
"FJI",1999,0.0479192200843011,0.121085994915699
"FJI",2000,0.0823100026276262,0.118313018372374
"FJI",2001,0.0759335931950825,0.120002982804918
"FJI",2002,0.0699667956729113,0.130948183327089
"FJI",2003,0.0531428802381845,0.151211837761815
"FJI",2004,0.0493141418908466,0.142718970109153
"FJI",2005,0.057718736156088,0.181655334843912
"FJI",2006,0.0545509426239321,0.166994411376068
"FJI",2007,0.0464885715450406,0.141236287454959
"FJI",2008,0.0634877738370079,0.179002458162992
"FJI",2009,0.052418396268721,0.135536595731279
"FRA",1980,0.0179728013821105,0.278186287617889
"FRA",1981,0.0168040004844084,0.258259633515592
"FRA",1982,0.0175948582165976,0.263527170783402
"FRA",1983,0.0165320763759729,0.243010507624027
"FRA",1984,0.0170274764651815,0.236845871534818
"FRA",1985,0.0188313302016274,0.238157731798373
"FRA",1986,0.0198095659590417,0.239939042040958
"FRA",1987,0.0214702474010578,0.244421364598942
"FRA",1988,0.0230783696008614,0.253047896399139
"FRA",1989,0.0240635800789775,0.258761949921023
"FRA",1990,0.0249746532164558,0.251635571783544
"FRA",1991,0.0247297357875573,0.244910889212443
"FRA",1992,0.0241467537452847,0.237703543254715
"FRA",1993,0.0233943059704736,0.216424848029526
"FRA",1994,0.0253892633763176,0.217753445623682
"FRA",1995,0.0269008457414645,0.215013605258535
"FRA",1996,0.0265251223414396,0.19669555365856
"FRA",1997,0.0264838961223737,0.182394620877626
"FRA",1998,0.0289661514119066,0.181559003588093
"FRA",1999,0.0308744771611519,0.180692104838848
"FRA",2000,0.0332118171344469,0.181844110865553
"FRA",2001,0.0329081804532674,0.174641451546733
"FRA",2002,0.0310487822823352,0.163968629717665
"FRA",2003,0.0335816475730082,0.168527376426992
"FRA",2004,0.0400957755666614,0.193673462433339
"FRA",2005,0.0430216089667928,0.209320049033207
"FRA",2006,0.0460728879077008,0.219379467092299
"FRA",2007,0.0516655847165639,0.229745944283436
"FRA",2008,0.0541904305303382,0.225972768469662
"FRA",2009,0.0459739981966671,0.198980349803333
"GAB",1980,0.0495404170474988,0.0541616739525012
"GAB",1981,0.0850542365749488,0.0783725354250512
"GAB",1982,0.0930379220171296,0.0768816279828704
"GAB",1983,0.0819496323542863,0.0683170446457137
"GAB",1984,0.072048819190976,0.070258372809024
"GAB",1985,0.0725361496624756,0.0859708103375244
"GAB",1986,0.0693802115703313,0.108406332429669
"GAB",1987,0.031952269528984,0.053037032471016
"GAB",1988,0.0748325370696182,0.106485998930382
"GAB",1989,0.028238026973735,0.059911439026265
"GAB",1990,0.0147543032549136,0.0535781227450864
"GAB",1991,0.0168698235025417,0.0754997474974583
"GAB",1992,0.00932849748702972,0.0557578295129703
