"iso3c","year","FID","FIA","FIE","FMD","FMA","FME"
"ZMB",1991,0.0945676,0.0444577,0.3213998,0.013343,NA,0.0313852
"ZMB",1992,0.0756321,0.0468984,0.4111335,0.0140755,NA,0.0331083
"ZMB",1993,0.0530908,0.0396784,0.3159377,0.0119086,NA,0.0280112
"ZMB",1994,0.0489825,0.0317257,0.1585095,0.0095217,NA,0.022397
"ZMB",1995,0.0641419,0.0353014,0.2008919,0.0105949,NA,0.0249212
"ZMB",1996,0.0700987,0.0392533,0.3058951,0.0280661,NA,0.0275499
"ZMB",1997,0.0837519,0.0406349,0.2413805,0.0605253,NA,0.0173119
"ZMB",1998,0.1053958,0.0393621,0.1930322,0.0400074,NA,0.0052207
"ZMB",1999,0.1067192,0.0400248,0.0836137,0.0319083,NA,0.0406955
"ZMB",2000,0.0994846,0.0382508,0.1981892,0.0193157,NA,0.0304803
"ZMB",2001,0.0900319,0.0350926,0.1760218,0.0226225,NA,0.2128504
"ZMB",2002,0.0847847,0.0344844,0.208533,0.0160646,NA,0.0080765
"ZMB",2003,0.1043448,0.039648,0.2131416,0.0416807,NA,0.021744
"ZMB",2004,0.0837886,0.038481,0.2695985,0.0221611,NA,0.0108725
"ZMB",2005,0.0869357,0.0395277,0.2388384,0.0350794,NA,0.0192246
"ZMB",2006,0.0859359,0.0438761,0.376664,0.027642,NA,0.0207035
"ZMB",2007,0.0995641,0.0509463,0.4312662,0.0490933,NA,0.0400396
"ZMB",2008,0.1146826,0.0629305,0.3716042,0.0503486,NA,0.0408784
"ZMB",2009,0.1012954,0.0743262,0.2818495,0.0579728,NA,0.0417172
"ZMB",2010,0.0961731,0.0790017,0.2806141,0.0550265,NA,0.042556
"ZMB",2011,0.091459,0.0818467,0.3692457,0.0604591,NA,0.0288642
"ZMB",2012,0.0992519,0.0913357,0.434236,0.0511594,NA,0.0547825
"ZMB",2013,0.0910704,0.0990947,0.4866603,0.0403992,NA,0.0547825
"ZMB",2014,0.0968961,0.101942,0.5024229,0.0417482,NA,0.0547825
"SLB",1980,0.0326191,0.3005275,0.9735798,NA,NA,NA
"SLB",1981,0.0340854,0.3140371,0.9771907,NA,NA,NA
"SLB",1982,0.0317328,0.2594742,0.950053,NA,NA,NA
"SLB",1983,0.0325727,0.3030618,0.9664619,NA,NA,NA
"SLB",1984,0.0301932,0.2545108,0.9399554,NA,NA,NA
"SLB",1985,0.0445381,0.2662559,0.9367999,NA,NA,NA
"SLB",1986,0.0458033,0.2454953,0.9210222,NA,NA,NA
"SLB",1987,0.0422917,0.1945895,0.8382567,NA,NA,NA
"SLB",1988,0.0441382,0.176109,0.7849145,NA,NA,NA
"SLB",1989,0.0554647,0.1882934,0.7960772,NA,NA,NA
"SLB",1990,0.0435571,0.1792875,0.7981534,NA,NA,NA
"SLB",1991,0.0377728,0.1747174,0.8002387,NA,NA,NA
"SLB",1992,0.0210689,0.1747174,0.82942,NA,NA,NA
"SLB",1993,0.0229915,0.1469932,0.7313897,NA,NA,NA
"SLB",1994,0.0247499,0.1676666,0.781665,NA,NA,NA
"SLB",1995,0.0240254,0.1337414,0.6451518,NA,NA,NA
"SLB",1996,0.0220918,0.108137,0.4919087,NA,NA,NA
"SLB",1997,0.0230361,0.1071979,0.4572738,NA,NA,NA
"SLB",1998,0.0249682,0.1043782,0.5274547,NA,NA,NA
"SLB",1999,0.0254377,0.1116528,0.5549192,NA,NA,NA
"SLB",2000,0.0276374,0.1160655,0.5108289,NA,NA,NA
"SLB",2001,0.0219112,0.1026174,0.4552282,NA,NA,NA
"SLB",2002,0.0232785,0.0990411,0.4155574,NA,NA,NA
"SLB",2003,0.0264914,0.0978509,0.3799309,NA,NA,NA
"SLB",2004,0.0258061,0.100922,0.3970805,NA,NA,NA
"SLB",2005,0.0370526,0.1062114,0.3683548,NA,NA,NA
"SLB",2006,0.0526976,0.1215485,0.4155291,NA,NA,NA
"SLB",2007,0.0712179,0.1254543,0.413344,NA,NA,NA
"SLB",2008,0.0755531,0.1291479,0.4128993,NA,NA,NA
"SLB",2009,0.0707974,0.1293124,0.4374807,NA,NA,NA
"SLB",2010,0.0600129,0.1470357,0.4371815,NA,NA,NA
"SLB",2011,0.0501987,0.1347875,0.4369007,NA,NA,NA
"SLB",2012,0.0469232,0.1345437,0.4447123,NA,NA,NA
"SLB",2013,0.0526196,0.1313132,0.4440623,NA,NA,NA
"SLB",2014,0.0555279,0.137529,0.4421772,NA,NA,NA
"FJI",1980,0.0956931,0.1237832,0.5186555,0.0081765,NA,0.0042659
"FJI",1981,0.1101745,0.1425155,0.5488586,0.0094138,NA,0.0049114
"FJI",1982,0.1101785,0.1425207,0.5488728,0.0094142,NA,0.0049116
"FJI",1983,0.1202425,0.1555389,0.5795338,0.0102741,NA,0.0053603
"FJI",1984,0.1270564,0.164353,0.5983732,0.0108563,NA,0.005664
"FJI",1985,0.1327893,0.1717687,0.613044,0.0113462,NA,0.0059196
"FJI",1986,0.1254521,0.1622777,0.5921889,0.0107192,NA,0.0055925
"FJI",1987,0.134013,0.1733516,0.6138865,0.0114507,NA,0.0059741
"FJI",1988,0.1292913,0.1672439,0.6011119,0.0110473,NA,0.0057636
"FJI",1989,0.1537957,0.1989415,0.6510631,0.013141,NA,0.006856
"FJI",1990,0.1704097,0.2204324,0.6797357,0.0145606,NA,0.0075966
"FJI",1991,0.1961399,0.2537155,0.7155049,0.0167591,NA,0.0087437
"FJI",1992,0.1965029,0.2384068,0.6877182,0.0157479,NA,0.0082161
"FJI",1993,0.2097834,0.2581521,0.6939894,0.0170522,NA,0.0088966
"FJI",1994,0.2199779,0.2572587,0.6024372,0.0169932,NA,0.0088658
"FJI",1995,0.2287483,0.2545803,0.5755728,0.03296,NA,0.0171961
"FJI",1996,0.217324,0.266245,0.594806,0.0373284,NA,0.0194752
"FJI",1997,0.2031131,0.2604927,0.5435857,0.043049,NA,0.0224597
"FJI",1998,0.1848028,0.2439406,0.5232508,0.0485501,NA,0.0434304
"FJI",1999,0.1677378,0.2153365,0.379911,0.049473,NA,0.0249983
"FJI",2000,0.193094,0.2304284,0.6295999,0.0767346,NA,0.0201521
"FJI",2001,0.1851689,0.1946051,0.5347508,0.058429,NA,0.0153058
"FJI",2002,0.1946897,0.1906629,0.5065965,0.0903265,NA,0.0104596
"FJI",2003,0.1976754,0.1920571,0.5127423,0.0796197,NA,0.0056134
"FJI",2004,0.2071834,0.1962312,0.4977147,0.0795663,NA,0.0152305
"FJI",2005,0.2189208,0.2024165,0.5698398,0.0764199,NA,0.0078133
"FJI",2006,0.3054981,0.2201622,0.6304592,0.0769678,NA,0.0052432
"FJI",2007,0.2294204,0.2347396,0.6019502,0.0614774,NA,0.0033916
"FJI",2008,0.2879132,0.2554613,0.5678878,0.0628411,NA,0.0052081
"FJI",2009,0.2876664,0.2587109,0.5917841,0.0693593,NA,0.0225544
"FJI",2010,0.2792264,0.2869242,0.6007666,0.0587126,NA,0.0113353
"FJI",2011,0.3079628,0.3001704,0.5837016,0.0421954,NA,0.0156108
"FJI",2012,0.3287202,0.2964941,0.5751072,0.0439971,NA,0.0154057
"FJI",2013,0.3210324,0.3267927,0.5804305,0.0433734,NA,0.0154057
"FJI",2014,0.3347613,0.3555803,0.5818027,0.0425972,NA,0.0154057
"KIR",1980,NA,NA,NA,NA,NA,NA
"KIR",1981,NA,NA,NA,NA,NA,NA
"KIR",1982,NA,NA,NA,NA,NA,NA
"KIR",1983,NA,NA,NA,NA,NA,NA
"KIR",1984,NA,NA,NA,NA,NA,NA
"KIR",1985,NA,NA,NA,NA,NA,NA
"KIR",1986,NA,NA,NA,NA,NA,NA
"KIR",1987,NA,NA,NA,NA,NA,NA
"KIR",1988,NA,NA,NA,NA,NA,NA
"KIR",1989,NA,NA,NA,NA,NA,NA
"KIR",1990,NA,NA,NA,NA,NA,NA
"KIR",1991,NA,NA,NA,NA,NA,NA
"KIR",1992,NA,NA,NA,NA,NA,NA
"KIR",1993,NA,NA,NA,NA,NA,NA
"KIR",1994,NA,NA,NA,NA,NA,NA
"KIR",1995,NA,NA,NA,NA,NA,NA
"KIR",1996,NA,NA,NA,NA,NA,NA
"KIR",1997,NA,0.127082,0.5613466,NA,NA,NA
"KIR",1998,NA,0.1153056,0.5244678,NA,NA,NA
"KIR",1999,NA,0.1155171,0.5253763,NA,NA,NA
"KIR",2000,NA,0.1157302,0.5262847,NA,NA,NA
"KIR",2001,NA,0.1159448,0.5271931,NA,NA,NA
"KIR",2002,NA,0.1161611,0.5281015,NA,NA,NA
"KIR",2003,NA,0.1163789,0.5290099,NA,NA,NA
"KIR",2004,NA,0.1165984,0.5299184,NA,NA,NA
"KIR",2005,NA,0.1168196,0.5308268,NA,NA,NA
"KIR",2006,NA,0.1170425,0.5317352,NA,NA,NA
"KIR",2007,NA,0.1172671,0.5326437,NA,NA,NA
"KIR",2008,NA,0.1174934,0.5335521,NA,NA,NA
"KIR",2009,NA,0.1177215,0.5344605,NA,NA,NA
"KIR",2010,NA,0.1179513,0.535369,NA,NA,NA
"KIR",2011,NA,0.118183,0.5362774,NA,NA,NA
"KIR",2012,NA,0.1153554,0.5371858,NA,NA,NA
"KIR",2013,NA,0.1342658,0.5380942,NA,NA,NA
"KIR",2014,NA,0.1342658,0.4354666,NA,NA,NA
"VUT",1980,0.0765339,0.1642345,0.4045348,NA,NA,NA
"VUT",1981,0.0809974,0.1738128,0.4336561,NA,NA,NA
"VUT",1982,0.0771724,0.1625676,0.3918394,NA,NA,NA
"VUT",1983,0.0770846,0.1438066,0.3080373,NA,NA,NA
"VUT",1984,0.0887765,0.1473724,0.3070239,NA,NA,NA
"VUT",1985,0.0781089,0.1392026,0.2916917,NA,NA,NA
"VUT",1986,0.0834007,0.1319231,0.2559156,NA,NA,NA
"VUT",1987,0.0951804,0.1274511,0.2221531,NA,NA,NA
"VUT",1988,0.1027583,0.1276493,0.2145978,NA,NA,NA
"VUT",1989,0.0739723,0.1158522,0.2004806,NA,NA,NA
"VUT",1990,0.082328,0.1190365,0.2042489,NA,NA,NA
"VUT",1991,0.0739626,0.1111342,0.1742995,NA,NA,NA
"VUT",1992,0.0875299,0.1102791,0.1540115,NA,NA,NA
"VUT",1993,0.0805348,0.1129163,0.174423,NA,NA,NA
"VUT",1994,0.0818963,0.1137799,0.1770454,NA,NA,NA
"VUT",1995,0.0763361,0.1757337,0.345208,NA,NA,NA
"VUT",1996,0.0801203,0.222292,0.4735091,NA,NA,NA
"VUT",1997,0.0723856,0.1998224,0.4071298,NA,NA,NA
"VUT",1998,0.0732793,0.1831487,0.3414383,NA,NA,NA
"VUT",1999,0.0840715,0.1714344,0.2926484,NA,NA,NA
"VUT",2000,0.0769134,0.1699213,0.2976401,NA,NA,NA
"VUT",2001,0.0806663,0.1925004,0.348235,NA,NA,NA
"VUT",2002,0.0813023,0.2253174,0.4433607,NA,NA,NA
"VUT",2003,0.0848879,0.2525415,0.4932014,NA,NA,NA
"VUT",2004,0.0875933,0.2381216,0.6286072,NA,NA,NA
"VUT",2005,0.0962936,0.2387852,0.6876324,NA,NA,NA
"VUT",2006,0.093788,0.2401457,0.685481,NA,NA,NA
"VUT",2007,0.0949734,0.2800958,0.6553261,NA,NA,NA
"VUT",2008,0.1191641,0.3193855,0.6700088,NA,NA,NA
"VUT",2009,0.1405551,0.3350846,0.6558183,NA,NA,NA
"VUT",2010,0.1441486,0.3644646,0.6422805,NA,NA,NA
"VUT",2011,0.150292,0.367866,0.5824878,NA,NA,NA
"VUT",2012,0.1573297,0.4106461,0.5804343,NA,NA,NA
"VUT",2013,0.1534005,0.419184,0.5600147,NA,NA,NA
"VUT",2014,0.1588001,0.4197936,0.5818183,NA,NA,NA
"PNG",1980,0.0796117,0.0711263,0.6691771,0.2110298,NA,0.0019992
"PNG",1981,0.0962383,0.0736954,0.663744,0.2186522,NA,0.0020714
"PNG",1982,0.1011553,0.0767446,0.6691448,0.2276991,NA,0.0021571
"PNG",1983,0.1036297,0.0773603,0.6920575,0.229526,NA,0.0021744
"PNG",1984,0.1259686,0.0726198,0.661245,0.2154609,NA,0.0020411
"PNG",1985,0.1363185,0.0878372,0.6900648,0.2606105,NA,0.0024689
"PNG",1986,0.1529243,0.0911359,0.7026019,0.270398,NA,0.0025616
"PNG",1987,0.1579541,0.0921137,0.6870818,0.2732988,NA,0.0025891
"PNG",1988,0.1346378,0.072758,0.6238658,0.215871,NA,0.002045
"PNG",1989,0.1551099,0.0573889,0.4484727,0.1702714,NA,0.001613
"PNG",1990,0.1519178,0.0545943,0.4216094,0.1619798,NA,0.0015345
"PNG",1991,0.1388477,0.0679612,0.5180418,0.201639,NA,0.0019102
"PNG",1992,0.112193,0.0549716,0.4264935,0.1630994,NA,0.0015451
"PNG",1993,0.0896631,0.0489646,0.3977008,0.1452766,NA,0.0013763
"PNG",1994,0.0863875,0.0550426,0.5903673,0.1611156,NA,0.0015281
"PNG",1995,0.0865784,0.0509182,0.5859951,0.147263,NA,0.0014136
"PNG",1996,0.0844225,0.0474041,0.5999804,0.1373789,NA,0.0013174
"PNG",1997,0.0907353,0.0545213,0.6107078,0.1433595,NA,0.0014296
"PNG",1998,0.0978549,0.0520261,0.5743332,0.1451425,NA,0.0014064
"PNG",1999,0.0872757,0.0462754,0.4883213,0.1349598,NA,0.0012777
"PNG",2000,0.0976066,0.0481195,0.4681607,0.124315,NA,0.0013286
"PNG",2001,0.1001388,0.050543,0.6305969,0.1305761,NA,0.0013955
"PNG",2002,0.0941135,0.0466513,0.5337723,0.1254924,NA,0.0013412
"PNG",2003,0.0889438,0.042903,0.3996883,0.1742631,NA,0.0011207
"PNG",2004,0.0866092,0.0414571,0.4359721,0.1984826,NA,0.0014366
"PNG",2005,0.0855658,0.0409811,0.5376291,0.1735192,NA,0.0055355
"PNG",2006,0.0905343,0.0387832,0.5845963,0.2793273,NA,0.004956
"PNG",2007,0.0982802,0.0409368,0.6260718,0.2806021,NA,0.0052394
"PNG",2008,0.1046335,0.0436555,0.634138,0.273828,NA,0.0052667
"PNG",2009,0.0974927,0.044424,0.6360213,0.5000237,NA,0.0041665
"PNG",2010,0.1009756,0.0476297,0.5936685,0.4880866,NA,0.0016629
"PNG",2011,0.0940995,0.0560364,0.5635016,0.4114399,NA,0.0057494
"PNG",2012,0.0972734,0.0611192,0.5751384,0.4103905,NA,0.0057494
"PNG",2013,0.1022869,0.0608478,0.5570961,0.4104397,NA,0.0057494
"PNG",2014,0.0940819,0.0608478,0.5717163,0.4103248,NA,0.0057494
"WSM",1980,0.0178478,0.0737738,0.2011086,NA,NA,NA
"WSM",1981,0.0179554,0.0742185,0.2028285,NA,NA,NA
"WSM",1982,0.0176364,0.0729002,0.1975598,NA,NA,NA
"WSM",1983,0.0167582,0.06927,0.1815852,NA,NA,NA
"WSM",1984,0.0170615,0.0705238,0.1869248,NA,NA,NA
"WSM",1985,0.0184795,0.0763851,0.2086155,NA,NA,NA
"WSM",1986,0.0208697,0.0862648,0.2401216,NA,NA,NA
"WSM",1987,0.0243444,0.1006277,0.3060729,NA,NA,NA
"WSM",1988,0.021926,0.0906311,0.2496405,NA,NA,NA
"WSM",1989,0.0218318,0.0902418,0.2474249,NA,NA,NA
"WSM",1990,0.0283563,0.1172107,0.3469526,NA,NA,NA
"WSM",1991,0.0295043,0.1219558,0.3632747,NA,NA,NA
"WSM",1992,0.0390102,0.1612486,0.4662996,NA,NA,NA
"WSM",1993,0.0423663,0.1653897,0.4722599,NA,NA,NA
"WSM",1994,0.0338663,0.1360777,0.4691066,NA,NA,NA
"WSM",1995,0.0440242,0.1418783,0.5614266,NA,NA,NA
"WSM",1996,0.0464393,0.1380055,0.5485615,NA,NA,NA
"WSM",1997,0.049335,0.1468447,0.5506822,NA,NA,NA
"WSM",1998,0.0555476,0.151415,0.569333,NA,NA,NA
"WSM",1999,0.0624807,0.1487539,0.5489332,NA,NA,NA
"WSM",2000,0.0682506,0.1577739,0.5682963,NA,NA,NA
"WSM",2001,0.0709941,0.161077,0.6367891,NA,NA,NA
"WSM",2002,0.0739835,0.1648807,0.5507563,NA,NA,NA
"WSM",2003,0.0749719,0.2095389,0.5429599,NA,NA,NA
"WSM",2004,0.0789746,0.2530603,0.4660642,NA,NA,NA
"WSM",2005,0.0926393,0.2603495,0.546987,NA,NA,NA
"WSM",2006,0.1017102,0.2872917,0.5682261,NA,NA,NA
"WSM",2007,0.100461,0.3406411,0.5962758,NA,NA,NA
"WSM",2008,0.0998838,0.3458352,0.5299968,NA,NA,NA
"WSM",2009,0.1029227,0.3936922,0.5075629,NA,NA,NA
"WSM",2010,0.1068615,0.4017229,0.5250553,NA,NA,NA
"WSM",2011,0.1056719,0.3351899,0.5627561,NA,NA,NA
"WSM",2012,0.1031129,0.3451495,0.5106162,NA,NA,NA
"WSM",2013,0.1048333,0.4257123,0.5113512,NA,NA,NA
"WSM",2014,0.1183941,0.4723614,0.5150777,NA,NA,NA
"TON",1980,0.0309522,0.3371837,0.7008851,NA,NA,NA
"TON",1981,0.0336228,0.3426265,0.7008851,NA,NA,NA
"TON",1982,0.0381954,0.3510313,0.7008851,NA,NA,NA
"TON",1983,0.0363316,0.3474664,0.7008851,NA,NA,NA
"TON",1984,0.0473133,0.3643814,0.7008851,NA,NA,NA
"TON",1985,0.0612695,0.3817738,0.7008851,NA,NA,NA
"TON",1986,0.0564962,0.3754298,0.7008851,NA,NA,NA
"TON",1987,0.0669659,0.387548,0.7008851,NA,NA,NA
"TON",1988,0.0717144,0.3927491,0.7008851,NA,NA,NA
"TON",1989,0.080261,0.3229305,0.5784221,NA,NA,NA
"TON",1990,0.0784389,0.2878222,0.5099866,NA,NA,NA
"TON",1991,0.0637882,0.2751816,0.5099866,NA,NA,NA
"TON",1992,0.0628709,0.2336169,0.3924606,NA,NA,NA
"TON",1993,0.0676918,0.3534423,0.5660506,NA,NA,NA
"TON",1994,0.0685855,0.3529653,0.5638276,NA,NA,NA
"TON",1995,0.0803744,0.3816479,0.5922489,NA,NA,NA
"TON",1996,0.0805151,0.3752926,0.5468767,NA,NA,NA
"TON",1997,0.091559,0.3897585,0.5681155,NA,NA,NA
"TON",1998,0.0958957,0.394612,0.62764,NA,NA,NA
"TON",1999,0.0857553,0.3741465,0.6220863,NA,NA,NA
"TON",2000,0.0916912,0.39521,0.6458665,NA,NA,NA
"TON",2001,0.0939733,0.4226972,0.657596,NA,NA,NA
"TON",2002,0.0987408,0.3821951,0.6280624,NA,NA,NA
"TON",2003,0.0998612,0.3695335,0.5984041,NA,NA,NA
"TON",2004,0.0906891,0.3764364,0.5856104,NA,NA,NA
"TON",2005,0.1172257,0.3388521,0.6127072,NA,NA,NA
"TON",2006,0.1067737,0.3202614,0.6181583,NA,NA,NA
"TON",2007,0.1224037,0.3346544,0.6059355,NA,NA,NA
"TON",2008,0.1163312,0.4033929,0.409839,NA,NA,NA
"TON",2009,0.1054904,0.3832608,0.4704158,NA,NA,NA
"TON",2010,0.0888755,0.3728873,0.4672978,NA,NA,NA
"TON",2011,0.0723894,0.3707626,0.467843,NA,NA,NA
"TON",2012,0.0667602,0.352466,0.470474,NA,NA,NA
"TON",2013,0.0653643,0.3669562,0.4732861,NA,NA,NA
"TON",2014,0.0655249,0.3669562,0.481772,NA,NA,NA
"MHL",1980,NA,NA,NA,NA,NA,NA
"MHL",1981,NA,NA,NA,NA,NA,NA
"MHL",1982,NA,NA,NA,NA,NA,NA
"MHL",1983,NA,NA,NA,NA,NA,NA
"MHL",1984,NA,NA,NA,NA,NA,NA
"MHL",1985,NA,NA,NA,NA,NA,NA
"MHL",1986,NA,NA,NA,NA,NA,NA
"MHL",1987,NA,NA,NA,NA,NA,NA
"MHL",1988,NA,NA,NA,NA,NA,NA
"MHL",1989,NA,NA,NA,NA,NA,NA
"MHL",1990,NA,NA,NA,NA,NA,NA
"MHL",1991,NA,NA,NA,NA,NA,NA
"MHL",1992,NA,NA,NA,NA,NA,NA
"MHL",1993,NA,NA,NA,NA,NA,NA
"MHL",1994,NA,NA,NA,NA,NA,NA
"MHL",1995,NA,NA,NA,NA,NA,NA
"MHL",1996,NA,NA,NA,NA,NA,NA
"MHL",1997,NA,NA,NA,NA,NA,NA
"MHL",1998,NA,NA,NA,NA,NA,NA
"MHL",1999,NA,NA,NA,NA,NA,NA
"MHL",2000,NA,NA,NA,NA,NA,NA
"MHL",2001,NA,NA,NA,NA,NA,NA
"MHL",2002,NA,NA,NA,NA,NA,NA
"MHL",2003,NA,NA,NA,NA,NA,NA
"MHL",2004,NA,0.1429053,NA,NA,NA,NA
"MHL",2005,NA,0.1429492,NA,NA,NA,NA
"MHL",2006,NA,0.1428779,NA,NA,NA,NA
"MHL",2007,NA,0.1783713,NA,NA,NA,NA
"MHL",2008,NA,0.2106622,NA,NA,NA,NA
"MHL",2009,NA,0.2102758,NA,NA,NA,NA
"MHL",2010,NA,0.2099269,NA,NA,NA,NA
"MHL",2011,NA,0.2570184,NA,NA,NA,NA
"MHL",2012,NA,0.256725,NA,NA,NA,NA
"MHL",2013,NA,0.2563396,NA,NA,NA,NA
"MHL",2014,NA,0.2233798,NA,NA,NA,NA
"FSM",1980,NA,NA,NA,NA,NA,NA
"FSM",1981,NA,NA,NA,NA,NA,NA
"FSM",1982,NA,NA,NA,NA,NA,NA
"FSM",1983,NA,NA,NA,NA,NA,NA
"FSM",1984,NA,NA,NA,NA,NA,NA
"FSM",1985,NA,NA,NA,NA,NA,NA
"FSM",1986,NA,NA,NA,NA,NA,NA
"FSM",1987,NA,NA,NA,NA,NA,NA
"FSM",1988,NA,NA,NA,NA,NA,NA
"FSM",1989,NA,NA,NA,NA,NA,NA
"FSM",1990,NA,NA,NA,NA,NA,NA
"FSM",1991,NA,NA,NA,NA,NA,NA
"FSM",1992,NA,NA,NA,NA,NA,NA
"FSM",1993,NA,NA,NA,NA,NA,NA
"FSM",1994,NA,NA,NA,NA,NA,NA
"FSM",1995,0.0661432,0.1825919,0.544786,NA,NA,NA
"FSM",1996,0.0615679,0.1702106,0.5094314,NA,NA,NA
"FSM",1997,0.062944,0.1664242,0.492419,NA,NA,NA
"FSM",1998,0.0669301,0.165612,0.4816965,NA,NA,NA
"FSM",1999,0.071832,0.1802493,0.5122986,NA,NA,NA
"FSM",2000,0.0687746,0.1745108,0.512298,NA,NA,NA
"FSM",2001,0.0652435,0.1669515,0.4904311,NA,NA,NA
"FSM",2002,0.0468939,0.1618202,0.502933,NA,NA,NA
"FSM",2003,0.0366229,0.157747,0.5618523,NA,NA,NA
"FSM",2004,0.040378,0.1497082,0.5472521,NA,NA,NA
"FSM",2005,0.0443564,0.1495931,0.5467808,NA,NA,NA
"FSM",2006,0.0464227,0.1495747,0.5353902,NA,NA,NA
"FSM",2007,0.0472064,0.1495954,0.5398027,NA,NA,NA
"FSM",2008,0.0448179,0.1495494,0.5460551,NA,NA,NA
"FSM",2009,0.0477154,0.1827676,0.5184343,NA,NA,NA
"FSM",2010,0.0465699,0.2126606,0.5052977,NA,NA,NA
"FSM",2011,0.0438268,0.2113162,0.5083138,NA,NA,NA
"FSM",2012,0.0434625,0.2396753,0.4987508,NA,NA,NA
"FSM",2013,0.0441622,0.2366549,0.5132741,NA,NA,NA
"FSM",2014,0.0489653,0.2338919,0.5139484,NA,NA,NA
"PYF",1980,NA,NA,NA,NA,NA,NA
"PYF",1981,NA,NA,NA,NA,NA,NA
"PYF",1982,NA,NA,NA,NA,NA,NA
"PYF",1983,NA,NA,NA,NA,NA,NA
"PYF",1984,NA,NA,NA,NA,NA,NA
"PYF",1985,NA,NA,NA,NA,NA,NA
"PYF",1986,NA,NA,NA,NA,NA,NA
"PYF",1987,NA,NA,NA,NA,NA,NA
"PYF",1988,NA,NA,NA,NA,NA,NA
"PYF",1989,NA,NA,NA,NA,NA,NA
"PYF",1990,NA,NA,NA,NA,NA,NA
"PYF",1991,NA,NA,NA,NA,NA,NA
"PYF",1992,NA,NA,NA,NA,NA,NA
"PYF",1993,NA,NA,NA,NA,NA,NA
"PYF",1994,NA,NA,NA,NA,NA,NA
"PYF",1995,NA,NA,NA,NA,NA,NA
"PYF",1996,NA,NA,NA,NA,NA,NA
"PYF",1997,NA,NA,NA,NA,NA,NA
"PYF",1998,NA,NA,NA,NA,NA,NA
"PYF",1999,NA,NA,NA,NA,NA,NA
"PYF",2000,NA,NA,NA,NA,NA,NA
"PYF",2001,NA,NA,NA,NA,NA,NA
"PYF",2002,NA,NA,NA,NA,NA,NA
"PYF",2003,NA,NA,NA,NA,NA,NA
"PYF",2004,NA,NA,NA,NA,NA,NA
"PYF",2005,NA,NA,NA,NA,NA,NA
"PYF",2006,NA,NA,NA,NA,NA,NA
"PYF",2007,NA,NA,NA,NA,NA,NA
"PYF",2008,NA,NA,NA,NA,NA,NA
"PYF",2009,NA,NA,NA,NA,NA,NA
"PYF",2010,NA,NA,NA,NA,NA,NA
"PYF",2011,NA,NA,NA,NA,NA,NA
"PYF",2012,NA,NA,NA,NA,NA,NA
"PYF",2013,NA,NA,NA,NA,NA,NA
"PYF",2014,NA,NA,NA,NA,NA,NA
"ARM",1980,NA,NA,NA,NA,NA,NA
"ARM",1981,NA,NA,NA,NA,NA,NA
"ARM",1982,NA,NA,NA,NA,NA,NA
"ARM",1983,NA,NA,NA,NA,NA,NA
"ARM",1984,NA,NA,NA,NA,NA,NA
"ARM",1985,NA,NA,NA,NA,NA,NA
"ARM",1986,NA,NA,NA,NA,NA,NA
"ARM",1987,NA,NA,NA,NA,NA,NA
"ARM",1988,NA,NA,NA,NA,NA,NA
"ARM",1989,NA,NA,NA,NA,NA,NA
"ARM",1990,NA,NA,NA,NA,NA,NA
"ARM",1991,NA,NA,NA,NA,NA,NA
"ARM",1992,NA,NA,NA,NA,NA,NA
"ARM",1993,0.0229996,0.0636625,0.2469337,0.0013297,0.0168566,0.0535687
"ARM",1994,0.0304112,0.0841776,0.2855873,0.0017583,0.0222886,0.0708311
"ARM",1995,0.0218761,0.0841776,0.2855873,0.0017583,0.0222886,0.0708311
"ARM",1996,0.0169305,0.0953851,0.3309764,0.0019924,0.0252561,0.0802617
"ARM",1997,0.0181495,0.1048006,0.2974337,0.002189,0.0277492,0.0881843
"ARM",1998,0.0236749,0.124382,0.2803565,0.002598,0.032934,0.104661
"ARM",1999,0.0283691,0.1398145,0.3053346,0.0029204,0.0370202,0.1176468
"ARM",2000,0.0320597,0.1442634,0.4006094,0.0030133,0.0381982,0.1213903
"ARM",2001,0.0253412,0.1395123,0.4519733,0.0029141,0.0369402,0.1173924
"ARM",2002,0.0255658,0.1545682,0.5511248,0.003741,0.0369402,0.1173924
"ARM",2003,0.0226829,0.1367384,0.4799859,0.0046798,0.0324333,0.038719
"ARM",2004,0.0264463,0.1328312,0.474212,0.0034625,0.0348717,0.0703585
"ARM",2005,0.0280606,0.1580029,0.4145811,0.0047152,0.0393836,0.0359598
"ARM",2006,0.0313516,0.1860088,0.4657094,0.0050103,0.0384235,0.0923745
"ARM",2007,0.0382542,0.2421207,0.4600044,0.0070404,0.0373337,0.0594905
"ARM",2008,0.047352,0.3005558,0.4743682,0.0081568,0.0432879,0.005976
"ARM",2009,0.0660714,0.3403175,0.5148213,0.014055,0.0432879,0.0016455
"ARM",2010,0.0725614,0.3666348,0.5297058,0.0124679,0.0432879,0.0026824
"ARM",2011,0.1006986,0.42801,0.5591319,0.0098197,0.0432879,0.0037194
"ARM",2012,0.1171802,0.4752831,0.5874791,0.0105104,0.0432879,0.0074036
"ARM",2013,0.1222592,0.4969459,0.6097953,0.0091257,0.0432879,0.0074036
"ARM",2014,0.1372791,0.534304,0.6279209,0.009088,0.0432879,0.0074036
"AZE",1980,NA,NA,NA,NA,NA,NA
"AZE",1981,NA,NA,NA,NA,NA,NA
